Defibrillator,addressName,longitude,latitude
2021-97,"CALLE Fragua 13, 28933, Móstoles",-4.26894,44.6059
2021-98,"CALLE Fragua 13, 28933, Móstoles",-4.26894,44.6059
2021-99,"CALLE Fragua 13, 28933, Móstoles",-4.26894,44.6059
2021-127,"AVDA de España 11, 28791, Soto del Real",-4.33344,45.17
2021-128,"CALLE de Filipinas 7, 28036, Madrid",-4.39863,44.6919
2021-129,"CALLE Palenque 8, 28794, Guadalix de la Sierra",-4.41478,45.5251
2021-130,"CTRA de la Sierra 0, 28048, Madrid",-4.33578,44.7876
2021-131,"AVIA Nacional II 0, 28850, Torrejón de Ardoz",-4.59553,44.1943
2021-304,"CÑADA de San Miguel 4, 28860, Paracuellos de Jarama",-4.53386,44.4684
2021-385,"CALLE de la Beneficencia 8, 28004, Madrid",-4.40654,44.526
2017-68,"CALLE de la Castellana 95, 28032, Madrid",-4.41368,44.8121
2017-123,"CALLE de las Víctimas del Terrorismo , 28600, Navalcarnero",-4.15331,44.0874
2017-131,"CALLE Felguera , 28600, Navalcarnero",-4.13431,44.9617
2021-906,"CALLE del Marqués de Valdeiglesias 3, 28004, Madrid",-4.40851,44.4574
2018-452,"AVDA de Gregorio Peces-Barba Martínez 22, 28270, Colmenarejo",-4.14389,44.9035
2021-933,"PLAZA del Progreso 2, 28840, Mejorada del Campo",-4.58861,44.1878
2022-38,"CALLE de Mahonia 3, 28043, Madrid",-4.47411,44.8586
2022-67,"CALLE de Isaac Albéniz 1, 28019, Madrid",-4.38888,44.217
2022-68,"CALLE de la Cañada Real Galiana 0, 28523, Rivas-Vaciamadrid",-4.50903,44.5914
2022-101,"CALLE Matasanguina 11, 28293, Zarzalejo",-4.01231,44.8228
2022-168,"CALLE de Antonio López 249, 28041, Madrid",-4.41049,44.9841
2019-1001,"CALLE de Santiago Rusiñol 7, 28300, Aranjuez",-4.47818,44.1326
2021-70,"CALLE de Emilio Vargas 4, 28043, Madrid",-4.44434,44.7619
2021-261,"CTRA de Navalcarnero-Chinchón 21.3, 28971, Griñón",-4.29086,44.1078
2021-263,"AVDA de Baviera 1, 28028, Madrid",-4.43645,44.7015
2021-264,"CALLE de Gotarrendura 3, 28047, Madrid",-4.37504,44.2753
2021-265,"AVDA DENTRO DEL DEPOSITO DE METRO DE HORTALEZA L4, NAVE DE MANTENIMIEN 0, 28033, Madrid",-4.44167,44.1665
2021-266,"CALLE de Roquetas de Mar 2, 28033, Madrid",-4.44372,44.1439
2021-267,"AVDA de los Poblados 0,  Madrid",-4.35219,44.0999
2021-268,"CALLE del Néctar 44, 28022, Madrid",-4.4837,44.7239
2021-915,"CALLE de Nicolás Cabrera 9, 28049, Madrid",-4.41754,44.8873
2022-8,"AVDA de la Hispanidad 0, 28042, Madrid",-4.49721,44.2599
2022-50,"CALLE del Arte Pop 1, 28051, Madrid",-4.50128,44.83
2021-501,"AVDA de la Rioja 0, 28691, Villanueva de la Cañada",-4.1511,44.7045
2021-563,"CALLE de Francisco Gervas 10, 28020, Madrid",-4.41252,44.9153
2022-104,"CALLE Alfredo Nobel 21, 28922, Alcorcón",-4.29396,44.4955
2022-108,"CALLE de Titán 15, 28045, Madrid",-4.42307,44.138
2021-566,"CALLE del General Castaños 1, 28004, Madrid",-4.4119,44.5128
2022-165,"CTRA de Guadarrama 3,500, 28260, Galapagar",-4.13521,44.5367
2022-177,"PLAZA de la Villa 1, 28890, Loeches",-4.65256,44.0431
2022-247,"AVDA de los Poblados 72, 28044, Madrid",-4.3575,44.0111
2022-266,"CALLE de Nicolás Salmerón 8, 28017, Madrid",-4.46697,44.4347
2021-80,"PASEO de los Melancólicos 14, 28005, Madrid",-4.38871,44.3152
2021-106,"CALLE Victoria 10, 28802, Alcalá de Henares",-4.68614,44.1088
2021-118,"CTRA de Acceso a Torrejón desde N-II 0, 28850, Torrejón de Ardoz",-4.5924,44.0723
2018-3115,"CALLE Ferrocarril 0,  Getafe",-4.37623,44.2403
2021-347,"CALLE de Magallanes 3, 28015, Madrid",-4.40142,44.6031
2021-349,"CALLE Pollensa 6, 28290, Rozas de Madrid, Las",-4.24697,44.7171
2021-410,"PLAZA Centro 1, 28850, Torrejón de Ardoz",-4.59632,44.8828
2018-1879,"VREDA de los Zapateros sn, 28223, Pozuelo de Alarcón",-4.28849,44.6529
2021-446,"AVDA de Torrelodones 8, 28250, Torrelodones",-4.20061,44.2209
2019-916,"CALLE Alfredo Nobel 3, 28922, Alcorcón",-4.31234,44.7801
2019-210,"CALLE de los Hermanos Álvarez Quintero 3, 28004, Madrid",-4.40843,44.5417
2022-157,"AVDA de la Industria 51, 28108, Alcobendas",-4.4553,44.738
2022-160,"CALLE Saturno 2, 28936, Móstoles",-4.51088,44.0281
2022-277,"AVDA de Asturias 4, 28029, Madrid",-4.4134,44.9901
2022-303,"PASEO Imperial 20, 28005, Madrid",-4.39111,44.3239
2022-304,"CALLE de la Reguera de Tomateros 39, 28053, Madrid",-4.44304,44.9287
2022-306,"CALLE de Emilio Vargas 3, 28043, Madrid",-4.44437,44.7671
2022-309,"CALLE de la Hierbabuena 2, 28039, Madrid",-4.40482,44.8943
2022-310,"PASEO de Plata y Castañar 7, 28021, Madrid",-4.38932,44.6868
2022-317,"CALLE de la Costa Brava 16, 28034, Madrid",-4.39448,44.3246
2022-321,"CALLE Acanto 2bis, 28231, Rozas de Madrid, Las",-4.26977,44.341
2022-326,"AVDA de Pío XII 110, 28036, Madrid",-4.42489,44.0602
2022-330,"AVDA de Pío XII 110, 28036, Madrid",-4.42489,44.0602
2022-328,"CALLE de Fermín Caballero 18, 28034, Madrid",-4.22193,44.2526
2022-331,"AVDA de Pío XII 110, 28036, Madrid",-4.42489,44.0602
2022-332,"AVDA de Bruselas 21, 28108, Alcobendas",-4.45994,44.6906
2021-135,"AVIA Nacional II 0, 28850, Torrejón de Ardoz",-4.59554,44.1947
2021-269,"CALLE DENTRO DEL DEPÓSITO DE METRO DE LORANCA, NAVE DE MANTENIMIENTO DE 0, 28938, Móstoles",-4.27642,44.083
2021-270,"AVDA del Cerro Milano 0, 28051, Madrid",-4.5026,44.7015
2021-310,"CALLE Miño 12, 28864, Ajalvir",-4.59219,44.3561
2021-384,"CALLE CABIFY ESPAÑA SL 42, 28002, Madrid",-4.43115,44.7803
2021-386,"CALLE de José Abascal 4, 28003, Madrid",-4.40369,44.6658
2021-389,"CTRA de Campo Real 1,800, 28500, Arganda del Rey",-4.67776,44.7892
2021-394,"CALLE Salvador Allende 7, 28850, Torrejón de Ardoz",-4.58718,44.886
2021-395,"AVDA Constitución 65, 28850, Torrejón de Ardoz",-4.59647,44.8569
2021-910,"PLAZA de la Independencia 4, 28001, Madrid",-4.41538,44.4677
2021-911,"CALLE UBICACION DEA RECEPCION 1, 28001, Madrid",-4.41567,44.4694
2021-912,"CALLE UBICACION DEA PORTERIA EDIFICIO 41, 28001, Madrid",-4.41961,44.5339
2021-913,"CALLE UBICACION DEA RECEPCION 21, 28014, Madrid",-4.40644,44.439
2022-3,"AVDA de Manoteras 20, 28050, Madrid",-4.43298,44.214
2022-29,"PASEO de la Castellana 259, 28046, Madrid",-4.4173,44.0794
2022-37,"CALLE Pitágoras 4, 28906, Getafe",-4.40046,44.107
2022-40,"CALLE de Albarracín 31, 28037, Madrid",-4.4645,44.6023
2022-42,"CALLE de Pradillo 62, 28002, Madrid",-4.4331,44.7895
2021-764,"PLAZA de Castilla 1, 28046, Madrid",-4.41487,44.9614
2022-84,"CALLE de Ferraz 1, 28008, Madrid",-4.39118,44.5076
2022-110,"CALLE de San Martín de Porres 14, 28035, Madrid",-4.38232,44.0236
2021-924,"CALLE Gran Vía 19, 28013, Madrid",-4.40543,44.4595
2018-2686,"CALLE de Emilio Muñoz 22, 28037, Madrid",-4.46501,44.5775
2021-55,"CALLE de Severo Ochoa 13, 28914, Leganés",-4.36119,44.3711
2021-65,"CALLE de Emilio Vargas 4, 28043, Madrid",-4.44434,44.7619
2021-95,"CALLE Santa Emilia 72, 28430, Guadarrama",-4.64288,44.3875
2021-234,"CALLE de Prim 10, 28004, Madrid",-4.41197,44.4787
2021-330,"CALLE de Trespaderne 10, 28042, Madrid",-4.50747,44.8072
2020-172,"CALLE Vía de los Poblados 13, 28033, Madrid",-4.46364,44.0552
2019-2541,"CMNO Cerro de los Gamos 1, 28224, Pozuelo de Alarcón",-4.3131,44.933
2021-473,"CALLE de Eduardo Barreiros 110, 28041, Madrid",-4.40262,44.7689
2021-474,"CALLE de Eduardo Barreiros 110, 28041, Madrid",-4.40262,44.7689
2021-918,"CALLE COMUNDAD DE PROPIETARIOS 86A 86, 28006, Madrid",-4.42037,44.5816
2018-454,"AVDA Gregorio Peces Barba 1, 28919, Leganés",-4.36739,44.7374
2018-1846,"AVDA Universidad 30, 28911, Leganés",-4.34845,44.4863
2022-19,"AVDA de la Hispanidad 0, 28042, Madrid",-4.49721,44.2599
2022-26,"AVDA Real de Pinto 28, 28021, Madrid",-4.40023,44.6449
2022-27,"CALLE de Esteban Carros 37, 28053, Madrid",-4.44172,44.9425
2018-2941,"CALLE de Adolfo Bioy Casares 2, 28051, Madrid",-4.49257,44.8776
2022-66,"CALLE de Manuel Tovar 35, 28034, Madrid",-4.41446,44.2233
2018-2454,"CALLE de Manuel Tovar 35, 28034, Madrid",-4.41446,44.2233
2022-92,"CMNO Cuesta del Río 2, 28860, Paracuellos de Jarama",-4.54231,44.3478
2021-567,"CALLE del General Castaños 1, 28004, Madrid",-4.4119,44.5128
2022-145,"CALLE de Valderrebollo 5, 28031, Madrid",-4.46744,44.9311
2022-184,"CALLE de Moratín 52, 28014, Madrid",-4.41108,44.3775
2022-209,"CALLE Eugenia de Montijo 0, 28830, San Fernando de Henares",-4.55165,44.5639
2022-39,"CALLE de Albarracín 31, 28037, Madrid",-4.4645,44.6023
2022-233,"CALLE del Cerro de Almodóvar 9, 28031, Madrid",-4.48922,44.0324
2022-234,"CALLE de las Canarias 17, 28045, Madrid",-4.40982,44.2633
2021-64,"CALLE de Emilio Vargas 4, 28043, Madrid",-4.44434,44.7619
2021-78,"PASEO de los Melancólicos 14, 28005, Madrid",-4.38871,44.3152
2021-282,"CALLE de Carlos San José 4, 28023, Madrid",-4.33681,44.9602
2021-283,"CTRA Nacional VI (Madrid- A Coruña) -, 28250, Torrelodones",-4.22416,44.1177
2021-284,"CALLE Gran Vía 29, 28013, Madrid",-4.40329,44.4606
2021-287,"CALLE Salvador de Madariaga 1, 28702, San Sebastián de los Reyes",-4.48487,44.1013
2021-346,"AVDA de José Hierro 82,  Rivas-Vaciamadrid",-4.54984,44.6458
2021-402,"CALLE San Fernando 0, 28850, Torrejón de Ardoz",-4.58447,44.9082
2021-404,"CALLE Londres 11, 28850, Torrejón de Ardoz",-4.60281,44.9057
2021-420,"CALLE del Canal de Isabel II 34, 28189, Torremocha de Jarama",-4.57986,45.0846
2018-700,"CALLE de Zurich 16, 28022, Madrid",-4.44898,44.8974
2017-234,"CALLE CAMPO DE FÚTBOL MUNICIPAL. EN VESTUARIOS 1,  Aldea del Fresno",-3.97622,44.4784
2021-447,"CALLE Cudillero 6, 28250, Torrelodones",-4.2157,44.1333
2021-457,"AVDA de la Hispanidad 0, 28042, Madrid",-4.49721,44.2599
2018-1374,"CALLE Galileo Galilei 26, 28806, Alcalá de Henares",-4.6577,44.1544
2021-928,"AVDA de la Técnica 21, 28522, Rivas-Vaciamadrid",-4.53995,44.6406
2022-7,"AVDA de la Hispanidad 0, 28042, Madrid",-4.49721,44.2599
2022-43,"CALLE de Pradillo 62, 28002, Madrid",-4.4331,44.7895
2018-2443,"CALLE de Aracne 0, 28022, Madrid",-4.5017,44.7656
2020-758,"PASEO de la Castellana 259, 28046, Madrid",-4.41733,44.0795
2022-69,"AVDA de la Reina Victoria 28, 28003, Madrid",-4.39817,44.7644
2022-72,"CALLE de la Poeta Ángela Figuera 11, 28003, Madrid",-4.39417,44.7356
2022-73,"PLAZA de Manuel Becerra 12, 28028, Madrid",-4.43392,44.547
2022-81,"CALLE de Montalbán 1, 28014, Madrid",-4.41312,44.448
2021-693,"CALLE del Poeta Joan Maragall 66, 28020, Madrid",-4.41403,44.9604
2021-655,"CALLE Río 16, 28850, Torrejón de Ardoz",-4.59977,44.7784
2021-537,"CTRA Vía de las Dos Castillas 33, 28223, Pozuelo de Alarcón",-4.33322,44.6955
2021-538,"CTRA Vía de las Dos Castillas 33, 28223, Pozuelo de Alarcón",-4.33322,44.6955
2021-692,"CALLE del Poeta Joan Maragall 66, 28020, Madrid",-4.41403,44.9604
2021-694,"CALLE del Poeta Joan Maragall 66, 28020, Madrid",-4.41403,44.9604
2021-60,"AVDA Gran Bretaña s/n, 28916, Leganés",-4.37581,44.5764
2021-101,"CALLE Escritorios 15, 28801, Alcalá de Henares",-4.68802,44.12
2018-520,"CALLE Castillo de Manzanares s/n, 28692, Villanueva de la Cañada",-4.20218,44.0404
2021-111,"AVDA del Partenón 12, 28042, Madrid",-4.47832,44.9385
2021-334,"CALLE Puerto de Morcuera 13, 28919, Leganés",-4.38528,44.6818
2021-376,"CALLE Gran Vía 21, 28013, Madrid",-4.40504,44.4597
2021-414,"CALLE de la Encomienda 16, 28012, Madrid",-4.40102,44.3588
2021-479,"CALLE de Eduardo Barreiros 110, 28041, Madrid",-4.40262,44.7689
2017-125,"CALLE Felguera 1, 28600, Navalcarnero",-4.13452,44.9693
2019-1967,"CALLE de la Portera del Cura 4, 28034, Madrid",-4.39361,44.2506
2017-143,"PLAZA del Celenque 2, 28013, Madrid",-4.40103,44.4347
2021-528,"AVDA Radio y Televisión 4, 28223, Pozuelo de Alarcón",-4.33066,44.3592
2021-936,"AVDA de Manoteras 46, 28050, Madrid",-4.43726,44.2087
2022-11,"AVDA de la Hispanidad 0, 28042, Madrid",-4.49721,44.2599
2021-755,"PLAZA de Castilla 1, 28046, Madrid",-4.41487,44.9614
2022-119,"AVDA de la Vega 15, 28108, Alcobendas",-4.46526,44.7255
2022-154,"CALLE Francisco Rabal 7, 28806, Alcalá de Henares",-4.65394,44.1541
2022-171,"AVDA Juan Carlos I 17, 28981, Parla",-4.34557,44.3452
2018-2692,"CALLE de San Romualdo 26, 28037, Madrid",-4.47253,44.6573
2022-217,"CALLE Icíar Bollaín 6, 28981, Parla",-4.33453,44.3128
2022-237,"CALLE Vía Carpetana 57, 28047, Madrid",-4.37604,44.2194
2022-238,"CALLE del Payaso Fofó , 28018, Madrid",-4.4401,44.1408
2022-248,"CALLE de El Provencio 20, 28043, Madrid",-4.46753,44.965
2022-271,"PASEO del Embarcadero 8, 28011, Madrid",-4.37941,44.4302
2018-1931,"AVDA de Madrid 64, 28500, Arganda del Rey",-4.59923,44.1937
2022-286,"AVDA de Rafaela Ybarra 52, 28026, Madrid",-4.39511,44.9706
2022-288,"AVDA Central 34, 28042, Madrid",-4.50798,44.8515
2022-290,"PLAZA de Santa Bárbara 3, 28004, Madrid",-4.40918,44.5423
2021-422,"AVDA del Guadarrama 0, 28609, Sevilla la Nueva",-4.14016,44.8013
2021-423,"CALLE Villanueva 14, 28609, Sevilla la Nueva",-4.12499,44.6885
2021-425,"AVDA del Sur 20, 28343, Valdemoro",-4.42764,44.0206
2021-469,"CALLE Vía de los Poblados 1, 28033, Madrid",-4.46101,44.0843
2018-2965,"AVDA Juan Carlos I 45, 28400, Collado Villalba",-4.14573,44.8662
2022-12,"AVDA de la Hispanidad 0, 28042, Madrid",-4.49721,44.2599
2022-18,"AVDA de la Hispanidad 0, 28042, Madrid",-4.49721,44.2599
2022-46,"CALLE de Pradillo 66, 28002, Madrid",-4.43333,44.7919
2022-47,"CALLE de Pradillo 66, 28002, Madrid",-4.43333,44.7919
2021-505,"AVDA Dehesa 1, 28691, Villanueva de la Cañada",-4.15335,44.8633
2021-765,"PLAZA de Castilla 1, 28046, Madrid",-4.41487,44.9614
2021-763,"PLAZA de Castilla 1, 28046, Madrid",-4.41487,44.9614
2022-77,"CALLE del Conde Duque 9, 28015, Madrid",-4.39675,44.5343
2021-838,"PLAZA Comunidad de Madrid 5, 28914, Leganés",-4.35633,44.4397
2022-109,"CALLE de Titán 15, 28045, Madrid",-4.42278,44.1368
2022-204,"CALLE de Antonio López 81, 28026, Madrid",-4.4014,44.1649
2022-225,"CALLE INSTALADO EN VEHICULO - DISPOSITIVO MOVIL 95, 28053, Madrid",-4.42732,44.1463
2022-305,"CALLE del Tranvía de Arganda 4, 28031, Madrid",-4.46125,44.0422
2022-307,"CALLE de Andrés Arteaga 5, 28026, Madrid",-4.40035,44.1081
2022-308,"CALLE de Martínez Corrochano 26, 28007, Madrid",-4.43237,44.2649
2019-796,"PLAZA de las Cortes 7, 28014, Madrid",-4.40985,44.4001
2018-2115,"CALLE Tajo S/N, 28670, Villaviciosa de Odón",-4.21995,44.9694
2021-392,"CALLE Londres 5, 28850, Torrejón de Ardoz",-4.59826,44.8937
2021-393,"CALLE Hilados 0, 28850, Torrejón de Ardoz",-4.60731,44.7635
2018-697,"CALLE Vergara 13, 28830, San Fernando de Henares",-4.54993,44.4539
2021-463,"AVDA de la Hispanidad 0, 28042, Madrid",-4.49721,44.2599
2021-487,"CALLE de María de Portugal 9, 28050, Madrid",-4.44026,44.3423
2021-488,"VREDA de los Zapateros 0, 28223, Pozuelo de Alarcón",-4.28849,44.6529
2017-154,"CALLE de Torrelaguna 79, 28043, Madrid",-4.44296,44.7663
2021-530,"CALLE Iplacea 6, 28802, Alcalá de Henares",-4.6617,44.0289
2021-535,"CTRA M-516 (Boadilla) 100, 28220, Majadahonda",-4.25238,44.8712
2022-56,"PLAZA de Castilla 1, 28046, Madrid",-4.41487,44.9614
2021-758,"PLAZA de Castilla 1, 28046, Madrid",-4.41487,44.9614
2021-695,"CALLE del Poeta Joan Maragall 66, 28020, Madrid",-4.41403,44.9604
2021-696,"CALLE del Poeta Joan Maragall 66, 28020, Madrid",-4.41403,44.9604
2022-87,"CALLE de Montalbán 1, 28014, Madrid",-4.41312,44.448
2022-91,"CALLE de la Calidad 68, 28906, Getafe",-4.41502,44.3023
2022-97,"URB Nuevo Versalles 29, 28942, Fuenlabrada",-4.29418,44.1066
2021-840,"PLAZA Comunidad de Madrid 5, 28914, Leganés",-4.35633,44.4397
2022-137,"PLAZA de Manuel Becerra 4, 28028, Madrid",-4.43211,44.5434
2022-138,"CTRA Ajalvir 0, 28850, Torrejón de Ardoz",-4.59235,44.0715
2022-166,"CALLE de Santiago Rusiñol 12, 28040, Madrid",-4.39199,44.7646
2022-167,"CALLE de Santiago Rusiñol 12, 28040, Madrid",-4.39199,44.7646
2022-176,"CALLE la Estrella 14, 28890, Loeches",-4.64888,44.0095
2018-3143,"AVDA del Casar 0, 28903, Getafe",-4.39677,44.3373
2018-2114,"CALLE Tajo S/N, 28670, Villaviciosa de Odón",-4.21968,44.9463
2018-2109,"CALLE Tajo s/n, 28670, Villaviciosa de Odón",-4.21999,44.9304
2021-467,"AVDA de la Hispanidad 0, 28042, Madrid",-4.49721,44.2599
2017-164,"CALLE de Arturo Soria 140, 28043, Madrid",-4.4469,44.8086
2018-1178,"PASEO EUROP ASSITANCE SERVICIOS INTEGRALES 130, 28046, Madrid",-4.4106,44.766
2018-2378,"CALLE de O'Donnell 50, 28009, Madrid",-4.43067,44.4716
2021-560,"AVDA de la Transición Española 32, 28108, Alcobendas",-4.47421,44.7352
2020-307,"CALLE de la Calderilla 1, 28054, Madrid",-4.37378,44.8533
2018-450,"AVDA Universidad 30, 28911, Leganés",-4.38249,44.2991
2021-926,"CALLE Gran Vía 52, 28013, Madrid",-4.40034,44.4734
2021-927,"AVDA de los Hermanos García Noblejas 37, 28037, Madrid",-4.46269,44.5917
2021-940,"AVDA de la Albufera 319, 28038, Madrid",-4.46274,44.0615
2019-1321,"AVDA Juan Carlos I 6, 28806, Alcalá de Henares",-4.66401,44.1208
2021-500,"CALLE Polideportivo 0, 28691, Villanueva de la Cañada",-4.15666,44.8665
2019-2649,"CALLE de la Castellana 55, 28032, Madrid",-4.41363,44.667
2019-150,"CALLE Entrada, Planta Baja 1, 28232, Rozas de Madrid, Las",-4.33321,44.6953
2022-125,"CALLE de Yécora 31, 28022, Madrid",-4.51274,44.7277
2022-163,"CTRA Antigua Carretera N-IV 47,500, 28300, Aranjuez",-4.4478,44.0494
2021-515,"CALLE de Barquillo 23, 28004, Madrid",-4.40977,44.4872
2021-921,"CALLE Gran Vía 12, 28013, Madrid",-4.40709,44.4572
2021-571,"CALLE Puerto de Somosierra 13, 28919, Leganés",-4.4198,44.5365
2021-634,"AVDA de los Estudiantes 2, 28229, Villanueva del Pardillo",-4.17595,44.1796
2021-669,"AVDA de Juan Pablo II 26, 28860, Paracuellos de Jarama",-4.56454,44.3721
2021-671,"CALLE Bell 24, 28906, Getafe",-4.41039,44.0926
2021-57,"CALLE del Ginebro 1, 28041, Madrid",-4.40858,44.8635
2021-58,"CALLE de la Alhambra 89, 28047, Madrid",-4.36917,44.205
2021-59,"PASEO de Pontones 10, 28005, Madrid",-4.39262,44.2967
2021-69,"CALLE de Emilio Vargas 4, 28043, Madrid",-4.44434,44.7619
2021-39,"CALLE de los Hermanos Bécquer , 28006, Madrid",-4.41733,44.6322
2018-60,"CTRA de M-301 (Madrid) 15,500, 28330, San Martín de la Vega",-4.49501,44.3637
2021-456,"AVDA de la Hispanidad 0, 28042, Madrid",-4.49721,44.2599
2021-504,"PLAZA de la Noria 0, 28691, Villanueva de la Cañada",-4.14975,44.8262
2019-567,"CALLE Doctor Fleming 1, 28220, Majadahonda",-4.26747,44.0752
2021-787,"PLAZA del Progreso 1, 28840, Mejorada del Campo",-4.58868,44.1843
2021-656,"AVDA Fronteras 0, 28850, Torrejón de Ardoz",-4.59016,44.8733
2021-470,"PLAZA de la República Argentina 6, 28002, Madrid",-4.41899,44.7458
2021-471,"CALLE de Eduardo Barreiros 110, 28041, Madrid",-4.40262,44.7689
2021-472,"CALLE de Eduardo Barreiros 110, 28041, Madrid",-4.40262,44.7689
2021-483,"CALLE de Eduardo Barreiros 110, 28041, Madrid",-4.40262,44.7689
2021-484,"CALLE de Eduardo Barreiros 110, 28041, Madrid",-4.40262,44.7689
2021-497,"CALLE de la Corbeta 14, 28042, Madrid",-4.50137,44.869
2021-523,"CALLE de las Pozas 14, 28004, Madrid",-4.64084,44.5938
2021-149,"CALLE de Josefa Valcárcel 40,  Madrid",-4.45624,44.7719
2021-161,"CALLE de las Peonías 12, 28042, Madrid",-4.47803,44.7943
2019-2031,"CALLE de Colomer 3, 28028, Madrid",-4.43606,44.6086
2021-340,"AVDA de José Hierro 82, 28521, Rivas-Vaciamadrid",-4.54984,44.6458
2021-358,"PASEO de la Castellana 95, 28046, Madrid",-4.41368,44.8123
2021-359,"PASEO de la Castellana 95, 28046, Madrid",-4.41368,44.8123
2018-2384,"CALLE de Juan Ignacio Luca de Tena 11, 28027, Madrid",-4.46286,44.7686
2018-207,"CMNO de la Cantueña 12,  Parla",-4.35286,44.5486
2019-861,"CALLE Comunidad de Madrid 37, 28231, Rozas de Madrid, Las",-4.25767,44.2441
2020-174,"CALLE Vía de los Poblados 13, 28033, Madrid",-4.46423,44.0555
2021-482,"CALLE de Eduardo Barreiros 110, 28041, Madrid",-4.40262,44.7689
2018-2425,"CALLE de Federico Mompou 5, 28050, Madrid",-4.4242,44.4779
2021-700,"CALLE Recepcion 5, 28050, Madrid",-4.42419,44.4779
2018-455,"CALLE Madrid 126, 28903, Getafe",-4.38249,44.2991
2021-736,"CTRA Ajalvir 12.5, 28850, Torrejón de Ardoz",-4.59172,44.0681
2021-737,"AVDA de la Fontanilla 0, 28250, Torrelodones",-4.22126,44.1229
2019-172,"AVDA Gran Bretaña 0, 28916, Leganés",-4.37627,44.5781
2021-743,"CALLE de los Reajillos 1, 28743, Canencia",-4.37805,45.8693
2021-744,"PASEO de la Castellana 66, 28046, Madrid",-4.415,44.6535
2021-768,"CALLE EDIFICIO 8- RECTORADO - FRENTE CONSERJERÍA 126, 28005, Getafe",-4.38251,44.2992
2018-369,"AVDA Juan XXIII 4, 28224, Pozuelo de Alarcón",-4.32105,44.79
2021-792,"CALLE de Miguel Hernández 6, 28840, Mejorada del Campo",-4.5882,44.1755
2021-823,"CMNO de los Afligidos 0, 28804, Alcalá de Henares",-4.72997,44.3756
2021-104,"CALLE Octavio Paz 15, 28806, Alcalá de Henares",-4.68704,44.3498
2021-105,"PLAZA de Sepúlveda 12, 28804, Alcalá de Henares",-4.70234,44.145
2021-205,"CALLE de García de Paredes 11, 28010, Madrid",-4.41179,44.6458
2021-256,"CALLE de Prim 10, 28004, Madrid",-4.41197,44.4787
2021-257,"CALLE de Prim 10, 28004, Madrid",-4.41197,44.4787
2021-258,"CALLE de Prim 10, 28004, Madrid",-4.41197,44.4787
2021-259,"CALLE de Prim 10, 28004, Madrid",-4.41197,44.4787
2021-260,"CALLE del Príncipe 14, 28012, Madrid",-4.40575,44.4122
2019-395,"AVDA de Madrid 0, 28160, Talamanca de Jarama",-4.57058,45.0397
2021-369,"CALLE de Melquíades Álvarez 21, 28003, Madrid",-4.39772,44.7113
2021-526,"AVDA de Manoteras 50, 28050, Madrid",-4.43887,44.2051
2017-183,"CALLE Lucio Emilio Cándido 4,  Alcalá de Henares",-4.65444,44.9902
2017-186,"CALLE PLATAFORMA LOGÍSTICA LIDL SUPERMERCADOS PINTO - OFICINA S/N,  Pinto",-4.41659,44.7398
2021-553,"CALLE de López de Hoyos 5,  Madrid",-4.41679,44.6483
2021-556,"CALLE María Montessori 1, 28521, Rivas-Vaciamadrid",-4.54758,44.5347
2021-569,"CTRA de Húmera 88, 28223, Pozuelo de Alarcón",-4.32122,44.6443
2021-572,"CALLE de La Coruña 25, 28020, Madrid",-4.40695,44.8519
2021-591,"CALLE del Arzobispo Morcillo 4, 28029, Madrid",-4.41413,44.1424
2021-621,"AVDA Santa María de la Colina 0, 28229, Villanueva del Pardillo",-4.19886,44.2167
2021-628,"CMNO del Caño 3, 28229, Villanueva del Pardillo",-4.18259,44.2485
