,identifier,name,equipment,teaching,typeAccessibility,knowsAbout,locality,same_as_wikidata_locality,province,same_as_wikidata_province,postalCode,neighborhood,same_as_wikidata_neighborhood,district,same_as_wikidata_district,latitude,longitude,telephone,faxNumber,email,titularity,laborDay,schedule,extraUses,otherUses,yardCategory,yardNumber,accessibilityComment,directAccess,otherAccess,wcAccessibles,shade,furniture,services,surface,conservationState,greenZonesProximity,facilitiesProximity,observations,bus,renfe,same_as_wikidata_renfe,metro,same_as_wikidata_metro,streetAddress
228,5304,Colegio público san eugenio y san isidro,"Comedor, horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria - enseñanza Bilingüe,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=1ff813db5b71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28005,Las Acacias,https://wikidata.org/entity/Q3319190,Arganzuela,https://wikidata.org/entity/Q2000929,440331,4472630,914 737 711,914 737 785,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,,,III,1,Si,No,,Si,Soportal (10*3m),"Porterías, canastas",No,"786,4",Bueno,"Parque redondo (150m), plaza de peñuelas (250m), parque de peñuelas (300m)","Espacio tabacalera (600m), cdm peñuelas (600m), biblioteca pio baroja (650m)",,"34 , 36 , 116 , 118 , 119 , circular 127 , 148",Pirámides,https://wikidata.org/entity/Q2056493,Acacias / Embajadores,https://wikidata.org/entity/Q2305840,Calle peñuelas 31
229,5305,Colegio público san ignacio de loyola,"Comedor, horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria - enseñanza Bilingüe,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=641913db5b71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28025,Abrantes,https://wikidata.org/entity/Q3773949,Carabanchel,https://wikidata.org/entity/Q1001991,438851,4470931,915 651 989,914 698 461,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,,,III,1,Si,No,,No,Porche pequeño,"Porterías, canastas, bancos",Fuente,"3822,66",Aceptable,,,,"47 , 55 , 247",,https://wikidata.org/entity/Q858684,Opañel,https://wikidata.org/entity/Q2482116,Avenida abrantes 1
230,6028,Colegio público san ildefonso,"Horario ampliado, comedor, planes de mejora",Enseñanza: educacion infantil - primaria - enseñanza Bilingüe,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=e605ae10c471c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28005,Palacio,https://wikidata.org/entity/Q2136510,Centro,https://wikidata.org/entity/Q1763376,439577,4473851,913 643 923,913 641 170,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,Actividades extraescolares 16:00-17:00,,III,2,Si,Si,,No,Patio cubierto,"Porterías, canastas",Alumbrado débil,"533,2",Bueno,"Plaza de la paja (6m), jardín de las vistillas (250m)","Biblioteca iván de vargas (300m), polideportivo plaza cebada (400m)",,"31 , 50 , 65 , 3 , 148",,https://wikidata.org/entity/Q858684,La Latina,https://wikidata.org/entity/Q1115250,Calle alfonso vi 1
231,5306,Colegio público san isidoro,"Comedor, horario ampliado, planes de mejora",Enseñanza: educación infantil (segundo ciclo) - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=b92913db5b71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28014,Pacífico,https://wikidata.org/entity/Q3773753,Retiro,https://wikidata.org/entity/Q2002296,442188,4473100,915 514 845,915 015 983,,Ayuntamiento,Lunes-viernes partida,9:00-16:00,Actividades extraescolares 16:00-18:00,,III,1,Si,Si (c/ fuenterrabía),Acceso principal del centro,No,"Porche, toldos","Canastas, bancos",Alumbrado,"329,679",Bueno (convendría repintar),Parque del retiro (400m),Cdm daoiz y velarde (700m),,"10 , 14 , 26 , 32",Atocha Railway Station,https://wikidata.org/entity/Q23093,Atocha Renfe,https://wikidata.org/entity/Q9161733,Calle fuenterrabia 15
232,5308,Colegio público san juan bautista,"Comedor, horario ampliado, planes de mejora, convenio con bristish council",Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=0f3913db5b71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28043,San Juan Bautista,https://wikidata.org/entity/Q165609,Ciudad Lineal,https://wikidata.org/entity/Q1763694,444118,4478043,914 131 225,915 194 638,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,Actividades extraescolares 16:00-18:00,,III,2,No (escaleras),No,,Si,Si (10m²),"Porterías, canastas",Fuente,"3136,212",Bueno,"Parque san juan bautista (290m), parque felix rodriguez de la fuente (750m)","Centro cultural san juan bautista (210m), cdm san juan bautista (400m)",,53,,https://wikidata.org/entity/Q858684,,https://wikidata.org/entity/Q858684,Calle sorzano 1
233,5309,Colegio público san juan bosco,"Comedor, horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria - enseñanza Bilingüe,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=545913db5b71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28017,Ventas,https://wikidata.org/entity/Q71762,Ciudad Lineal,https://wikidata.org/entity/Q1763694,444640,4474545,914 053 610,914 043 233,,Ayuntamiento,Lunes-viernes,9:00-16:00,Actividades extraescolares 16:00-17:00,"Liga de baloncesto, sábados 9:00-15:00",III,2,Si (patio primaria),Si (c/ sta irene),,No,Pérgola (20x5m),"Porterías, canastas, postes voley, columpios",No,"1282,23",Mejorable (elementos muy deteriorados),Parque la elipa (0m),"Polideportivo san lamberto (250m), cdm la elipa (600m)",,"110 , 113 , 210",,https://wikidata.org/entity/Q858684,,https://wikidata.org/entity/Q858684,Calle santa irene 2
234,5310,Colegio público san juan de la cruz,"Comedor, horario ampliado, planes de mejora",Enseñanza: educacion infantil - primaria - enseñanza Bilingüe,1,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=a96913db5b71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28016,Nueva España,https://wikidata.org/entity/Q10338128,Chamartín,https://wikidata.org/entity/Q1766348,442495,4479193,913 453 044,913 509 861,,Ayuntamiento,Lunes-viernes,9:00-16:00,"Actividades extraescolares 16:00-17:00 , ampliación de horario 17:00-17:45",,III,2,Si (un patio),Si (a patio infantil),,Si,Porches (solo primaria),"Canastas, porterías, bancos (solo primaria)",Alumbrado,"894,98",Bueno,"Jardín gloria fuertes (500m), parque juan de la cosa (500m)",Centro cultural colonias históricas (950m),,"11 , 14 , 16, 29, 40 , 51 ,150",,https://wikidata.org/entity/Q858684,Colombia,https://wikidata.org/entity/Q2462831,Calle honduras 10
235,5311,Colegio público san miguel,"Comedor, transporte, horario ampliado -planes de mejora",Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=fe7913db5b71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28033,Pinar del Rey,https://wikidata.org/entity/Q10349788,Hortaleza,https://wikidata.org/entity/Q1928529,444713,4480618,917 639 281,917 639 281,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,Actividades extraescolares 16:00-19:00,,III,2,Si,Si (c/ costa del sol),Principal del centro,No,No,"Porterías, canastas, gradas",Alumbrado,"1208,652",Bueno,,,Forman parte de un programa de patios abiertos,"9 , 107 , 72",,https://wikidata.org/entity/Q858684,,https://wikidata.org/entity/Q858684,Avenida virgen del carmen 32
236,5312,Colegio público san pablo,"Horario ampliado, comedor, planes de mejora",Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=449913db5b71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28038,Portazgo,https://wikidata.org/entity/Q18005921,Puente de Vallecas,https://wikidata.org/entity/Q2003054,444683,4471183,913 031 550,913 031 550,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,Actividades extraescolares 16:00-17:00,,I,2,Si,Si,Si,Si,Porche,"Porterías, canastas, columpios","Alumbrado débil, fuente","1068,617",Muy bueno,"Parque azorín (300m), parque cerro del tío pío (900m)","Biblioteca portazgo (650m), cdm vallecas (700m)",,"54 , 58 , 103 , 143",,https://wikidata.org/entity/Q858684,Buenos Aires,https://wikidata.org/entity/Q2479851,Plaza pe&amp;ntilde;a morraz 1
237,5313,Colegio público san roque,"Comedor, horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=99a913db5b71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28021,"Villaverde Alto, Casco Histórico de Villaverde",https://wikidata.org/entity/Q390435,Villaverde,https://wikidata.org/entity/Q919536,440281,4466495,917 962 774,917 100 003,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,,,II,1,Si,Si (c/ san genaro),,Si,No,"Porterías, canastas","Alumbrado, fuentes","675,39",Bueno,,,,"22 , 79, 86, 130 , 131",Estación de Puente Alcocer,https://wikidata.org/entity/Q5846980,,https://wikidata.org/entity/Q858684,Calle oxigeno 43
238,5314,Colegio público santa maría,"Comedor, horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=eeb913db5b71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28005,Embajadores,https://wikidata.org/entity/Q2449844,Centro,https://wikidata.org/entity/Q1763376,440017,4473076,915 275 281,914 673 704,,Comunidad,Lunes-viernes partida,9:00-16:00,,,III,2,Si,Si (c/ ribera de curtidores),C/ casino,No,No,"Portería, canasta, columpios","Alumbrado, fuente","786,58",Bueno,"Parque casino de la reina (0m), jardín del rastro (210m)","Espacio tabacalera (350m), biblioteca pedro salinas (500m), ",,", 34 , 36 , 41 , 60 , 116 , 118 , 119 , 148",Acacias / Embajadores,https://wikidata.org/entity/Q2305840,Acacias / Embajadores,https://wikidata.org/entity/Q2305840,Calle casino 7
239,5315,Colegio público santo domingo,"Comedor, horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria - enseñanza Bilingüe,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=34d913db5b71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28038,Portazgo,https://wikidata.org/entity/Q18005921,Puente de Vallecas,https://wikidata.org/entity/Q2003054,445184,4471469,917 785 293,913 037 833,,Ayuntamiento,Lunes-viernes partida,9:00-16:00,Actividades extraescolares 16:00-23:00,"Escuelas deportivas, clubs y asociaciones deportivas lunes-sábado",II,1,Si,Si,,Si,"Porche, árboles","Porterías, canastas, columpios, bancos",Alumbrado,"2911,2",Bueno,Parque lineal de palomeras (700m),Cd nuevas palomeras (750m),,"54 , 58 , 103 , 143",,https://wikidata.org/entity/Q858684,Alto del Arenal,https://wikidata.org/entity/Q2479465,Calle san feliu de guixols 7
240,5316,Colegio público tirso de molina,"Comedor, horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=89e913db5b71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28045,Legazpi,https://wikidata.org/entity/Q3773990,Arganzuela,https://wikidata.org/entity/Q2000929,441597,4471521,915 278 932,914 683 695,Cp.tirsodemolina.madrid@educa.madrid.org,Ayuntamiento,Lunes-viernes continua,9:00-16:00,Actividades extraescolares 16:00-18:00,"Recreo, clases de ed. física, celebraciones  y extraescolares",I,2,Si,Si,,Si,Si (patio secundario),"Porterías, canastas","Alumbrado, fuente","3155,34",Bueno,"Parque de antracita (6m), parque tierno galván (400m)",Cdm arganzuela (450m),,"62, 148, 156",,https://wikidata.org/entity/Q858684,Arganzuela-Planetario,https://wikidata.org/entity/Q2056461,Calle bronce 1
241,5317,Colegio público tomás bretón,"Transporte, comedor, horario ampliado, integración preferente (motóricos)",Enseñanza: educación infantil - primaria,1,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=def913db5b71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28005,Imperial,https://wikidata.org/entity/Q3773740,Arganzuela,https://wikidata.org/entity/Q2000929,439254,4472520,913 642 214,913 667 387,Cp.tomasbreton.madrid@educa.madrid.org,Ayuntamiento,Lunes-viernes partida,9:00-16:00,Actividades extraescolares 16:00-18:00,"Clases colegio chino sabados y domingos, campeonatos deportivos",III,1,No,Si,,Si,No,"Porterías, canastas",Alumbrado,"2868,92",Bueno (recién arreglado),"Madrid río (200m), jardín concha piquer (300m)",Instalación deportiva julián gonzález (800m), colegio de educacion especial.,"17 , 36 , 50",,https://wikidata.org/entity/Q858684,Pirámides,https://wikidata.org/entity/Q2056493,Calle alejandro dumas 4
242,42016,Colegio público valdebernardo,"Comedor, horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria - enseñanza Bilingüe,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=6ad7598d1351c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28032,Casco Histórico de Vicálvaro,https://wikidata.org/entity/Q16544374,Vicálvaro,https://wikidata.org/entity/Q589403,447573,4472716,913 713 523,913 051 773,Cp.valdebernardo.madrid@educa.madrid.org,Ayuntamiento,Lunes-viernes partida,9:00-16:00,Actividades extraescolares 16:00-18:00,,III,2,Si* (zonas de difícil acceso),Si (c/ tren de arganda),C/ indalecio prieto,Si,No,"Porterías, canastas, bancos, mesas",Fuentes,"5048,43",Regular (necesita mantenimiento),"Parque calahorra (0m), parque valdebernardo (140m)","Cdm faustina valladolid (550m), biblioteca francisco de ayala (600m)",,"8 , 30, 71, 100, 130",,https://wikidata.org/entity/Q858684,Valdebernardo,https://wikidata.org/entity/Q2696095,Calle tren de arganda 9
243,5318,Colegio público vasco núñez de balboa,"Comedor, transporte, horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=241a13db5b71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28034,Valverde,https://wikidata.org/entity/Q31132,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,441837,4483415,917 343 267 - 917 350 225,917 355 336,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,Actividades extraescolares 16:00-17:00,,II,1,Si,Si (c/ ntra sra de valverde),,No,No,"Porterías, canastas, bancos",Alumbrado,"759,10 + 604,88",Mejorable,,,,"66 , 137",Fuencarral station,https://wikidata.org/entity/Q8779819,,https://wikidata.org/entity/Q858684,Calle nuestra señora de valverde 149
244,5319,Colegio público vázquez de mella,"Comedor, horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=792a13db5b71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28005,Palacio,https://wikidata.org/entity/Q2136510,Centro,https://wikidata.org/entity/Q1763376,439422,4473742,913 654 878,913 665 312,,Ayuntamiento,Lunes-viernes partida,9:00-16:00,Actividades extraescolares 16:00-17:00,Centro de día cruz roja 16:00-21:00,I,1,Si,Si (c/ yeseros),C/ don pedro,Si,Si,"Columpio, arenero",Alumbrado,"401,12",Mejorable (una parte inutilizada),"Jardín de las vistillas (75m), parque de la cornisa (270m)",Polideportivo plaza cebada (600m),,"3 , 25 , 39 , 148, circular",,https://wikidata.org/entity/Q858684,La Latina,https://wikidata.org/entity/Q1115250,Calle bailen 18
245,5320,Colegio público vicálvaro,"Comedor, transporte, horario ampliado, planes de mejora",Enseñanza: educación infantil - primaria - enseñanza Bilingüe,0,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=ce3a13db5b71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28032,Casco Histórico de Vicálvaro,https://wikidata.org/entity/Q16544374,Vicálvaro,https://wikidata.org/entity/Q589403,449105,4473094,917 769 938 - 917 760 333,913 718 488,,Ayuntamiento,Lunes-viernes continua,9:00-16:00,Actividades extraescolares 16:00-18:00,"Actividades de apoyo y refuerzo de la comunidad de madrid (de lunes a jueves de 16 a 18 horas) y la junta municipal (de lunes a jueves de 16 a 18 horas) y escuelas deportivas municipales (de lunes a jueves de 16 a 17 horas); actividades extraescolares del ampa, los viernes de 16 a 17 horas",III,1,Si,Si,,No,Si (200m²),"Porterías, canastas, bancos, mesas ajedrez","Alumbrado, fuente","969,09",Mejorable (pistas muy deterioradas),Parque san cipriano (250m),"Cdm margot moles (600m), biblioteca vicálvaro (650m), centro cultural el madroño (650m)",,"4 , 100 , 106",,https://wikidata.org/entity/Q858684,San Cipriano,https://wikidata.org/entity/Q2479793,Calle forges 15
246,5325,Colegio público virgen del cerro,"Transporte, horario ampliado, comedor, planes de mejora, integración preferente (motóricos)",Enseñanza: educación infantil - primaria - enseñanza Bilingüe integración preferente: motóricos,1,Http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410vgnvcm100000171f5a0arcrd&vgnextoid=145a13db5b71c010vgnvcm1000000b205a0arcrd,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28038,Portazgo,https://wikidata.org/entity/Q18005921,Puente de Vallecas,https://wikidata.org/entity/Q2003054,444915,4471909,917 785 083,917 784 994,Cp.cerro.madrid@educa.madrid.org,Ayuntamiento,Lunes-viernes continua,9:00-16:00,Actividades extraescolares 16:00-20:00,Asociaciones deportivas y culturales 16:00-22:00 y fines de semana,III,2,Si (accesibilidad total),Si (c/ pío felipe y c/ jadraque),Accesos principales c/ moherdo,No,No,"Porterías, canastas, juegos, bancos, papeleras","Alumbrado, fuentes","2998,7",Bueno,Parque cerro del tío pío (400m),"Polideportivo (550m), centro cultural alberto sanchez (850m)",Centro de preferencia motórica. frecuente actividad fuera de horario. ,"63 , 143 , e",,https://wikidata.org/entity/Q858684,,https://wikidata.org/entity/Q858684,Calle moherdo 1
