idPerson,dateTime,idDateTime,idAccident,adress,district,idDistrict,accident_type,weather_status,bicycle_is_electronic,person_type,age_range,sex,hospitalized,coordinate_x_utm,coordinate_y_utm,positive_alcohol
2021S015139,2021-08-31T16:15:00+02:00,20210831161500,202108311615009 ,"PASEO. MARQUES DE MONISTROL / CTRA. DEHESA DE LA VILLA, 140",9  MONCLOA-ARAVACA,9 ,Frontal-lateral collision,Clear,0,Driver,60 - 64,Man,1,436.945.095,4.478.702.620,0
2021S015141,2021-08-30T21:38:00+02:00,20210830213800,202108302138001 ,"PASEO. RECOLETOS, 15",1  CENTRO,1 ,Lateral collision,Clear,0,Driver,55 - 59,Man,0,441.296.383,4.474.785.209,0
2021S015143,2021-08-31T17:35:00+02:00,20210831173500,202108311735003 ,"PASEO. VENEZUELA, 1",3  RETIRO,3 ,Fall,Clear,0,Driver,10 - 14,Woman,0,442.015.607,4.474.049.543,0
2021S015154,2021-08-31T20:25:00+02:00,20210831202500,202108312025003 ,"CALL. O'DONNELL / CALL. MAIQUEZ, 46",3  RETIRO,3 ,Fall,Clear,1,Driver,30 - 34,Woman,1,442.895.625,4.474.736.203,0
2021S015169,2021-08-31T8:00:00+02:00,202108318:0:0+,202108318:0:0+2 ,"PASEO. DELICIAS / PLAZA. EMPERADOR CARLOS V, 1",2  ARGANZUELA,2 ,Frontal-lateral collision,Clear,0,Driver,30 - 34,Man,0,441.282.663,4.473.320.923,0
2021S015273,2021-09-02T18:10:00+02:00,20210902181000,202109021810001 ,"PLAZA. CORTES, 1",1  CENTRO,1 ,Hitting a person,Clear,0,Driver,21 - 24,Man,0,440.878.359,4.474.166.425,0
2021S015273,2021-09-02T18:10:00+02:00,20210902181000,202109021810001 ,"PLAZA. CORTES, 1",1  CENTRO,1 ,Hitting a person,Clear,0,Pedestrian,06 - 09,Woman,0,440.878.359,4.474.166.425,0
2021S015309,2021-09-02T7:50:00+02:00,202109027:0:0+,202109027:0:0+3 ,"CALL. O'DONNELL / CALL. DOCTOR ESQUERDO, 50",3  RETIRO,3 ,Fall,Clear,0,Driver,35 - 39,Man,0,443.027.115,4.474.728.616,0
2021S015317,2021-09-03T13:15:00+02:00,20210903131500,202109031315001 ,"CALL. FUENCARRAL, 83",1  CENTRO,1 ,Fall,Clear,0,Driver,55 - 59,Man,0,440.515.942,4.475.289.173,0
2021S015357,2021-09-03T20:00:00+02:00,20210903200000,2021090320000010,"AUTOV. A-5, +00800S",10  LATINA,10,Fall,Clear,0,Driver,40 - 44,Man,1,432.940.670,4.470.208.408,0
2021S015417,2021-09-03T19:35:00+02:00,20210903193500,2021090319350014,"CALL. CORREGIDOR DIEGO DE VALDERRABANO / CALL. ALFREDO BRAÑAS, 25",14  MORATALAZ,14,Frontal-lateral collision,Clear,1,Driver,-- - --,Unknown,0,444.171.530,4.473.712.765,0
2021S015453,2021-09-04T14:10:00+02:00,20210904141000,2021090414100015,"AVDA. DAROCA, 91",15  CIUDAD LINEAL,15,Frontal-lateral collision,Clear,0,Driver,30 - 34,Man,0,445.154.965,4.475.339.913,0
2021S015480,2021-09-05T16:15:00+02:00,20210905161500,202109051615005 ,"CALL. SERRANO / CALL. PRINCIPE DE VERGARA, 240",5  CHAMARTÍN,5 ,Lateral collision,Clear,1,Driver,21 - 24,Man,0,442.565.726,4.478.489.671,0
2021S015508,2021-09-05T10:00:00+02:00,20210905100000,202109051000008 ,"AUTOV. M-607, +01700S CARRIL BICI ACCESO ALCOBENDA",8  FUENCARRAL-EL PARDO,8 ,Frontal collision,Clear,0,Driver,30 - 34,Man,1,440.878.537,4.488.049.001,0
2021S015508,2021-09-05T10:00:00+02:00,20210905100000,202109051000008 ,"AUTOV. M-607, +01700S CARRIL BICI ACCESO ALCOBENDA",8  FUENCARRAL-EL PARDO,8 ,Frontal collision,Clear,0,Driver,45 - 49,Woman,1,440.878.537,4.488.049.001,0
2021S015513,2021-09-05T9:40:00+02:00,202109059:0:0+,202109059:0:0+8 ,"AVDA. MONASTERIO DE SILOS / GTA. SANTUARIO DE TISCAR, 14",8  FUENCARRAL-EL PARDO,8 ,Fall,Clear,0,Driver,35 - 39,Man,1,439.632.756,4.483.884.267,0
2021S015545,2021-09-06T16:25:00+02:00,20210906162500,202109061625001 ,"PNTE. REY, 0, 0",1  CENTRO,1 ,Frontal collision,Clear,1,Driver,25 - 29,Woman,0,438.769.788,4.474.492.805,0
2021S015586,2021-09-06T11:45:00+02:00,20210906114500,202109061145006 ,"CALL. VEZA, 12",6  TETUÁN,6 ,Scope,Clear,1,Driver,25 - 29,Woman,0,440.958.990,4.479.681.321,0
2021S015598,2021-09-07T14:30:00+02:00,20210907143000,2021090714300018,"AVDA. CERRO MILANO, 141",18  VILLA DE VALLECAS,18,Frontal-lateral collision,Clear,0,Driver,40 - 44,Man,0,450.153.898,4.468.347.603,0
2021S015626,2021-09-07T20:50:00+02:00,20210907205000,202109072050001 ,"CALL. SAN BERNARDO, 77",1  CENTRO,1 ,Fall,Clear,0,Driver,35 - 39,Man,0,440.080.724,4.475.457.161,0
2021S015630,2021-09-07T22:30:00+02:00,20210907223000,202109072230001 ,"CALL. SAN BERNARDO / CALL. QUIÑONES, 71",1  CENTRO,1 ,Scope,Clear,1,Driver,21 - 24,Man,0,440.078.636,4.475.439.937,0
2021S015648,2021-09-07T12:30:00+02:00,20210907123000,2021090712300014,CALL. FUENTE CARRANTONA / AUTOV. M-23,14  MORATALAZ,14,Fall,Clear,0,Driver,21 - 24,Man,0,446.827.241,4.473.982.475,0
2021S015690,2021-09-07T17:10:00+02:00,20210907171000,202109071710002 ,"PASEO. CHOPERA, 41",2  ARGANZUELA,2 ,Hitting a person,Clear,1,Driver,50 - 54,Woman,0,440.657.163,4.471.726.695,0
2021S015690,2021-09-07T17:10:00+02:00,20210907171000,202109071710002 ,"PASEO. CHOPERA, 41",2  ARGANZUELA,2 ,Hitting a person,Clear,1,Pedestrian,65 - 69,Man,0,440.657.163,4.471.726.695,0
2021S015707,2021-09-08T19:30:00+02:00,20210908193000,2021090819300013,"CALL. PINTORA ANGELES SANTOS, 13",13  PUENTE DE VALLECAS,13,Fall,Clear,0,Driver,60 - 64,Man,0,443.260.857,4.472.002.783,0
2021S015714,2021-09-08T20:01:00+02:00,20210908200100,2021090820010016,"AVDA. FRANCISCO JAVIER SAENZ DE OIZA, 4",16  HORTALEZA,16,Hitting an animal,Clear,0,Driver,45 - 49,Man,0,445.964.977,4.482.936.137,0
2021S015761,2021-09-08T20:20:00+02:00,20210908202000,2021090820200019,AUTOP. R-3 / CANI,19  VICÁLVARO,19,Scope,Clear,0,Driver,50 - 54,Woman,1,448.273.594,4.473.846.884,0
2021S015821,2021-09-04T10:15:00+02:00,20210904101500,202109041015009 ,"PASEO. PIÑONERO, 4",9  MONCLOA-ARAVACA,9 ,Fall,Clear,0,Driver,74 - + ,Man,0,437.805.961,4.475.155.104,0
2021S015838,2021-09-05T20:11:00+02:00,20210905201100,2021090520110012,"PQUE. MADRID RIO, +00750E",12  USERA,12,Fall,Clear,0,Driver,40 - 44,Man,1,441.284.676,4.470.533.089,0
2021S015891,2021-09-11T3:25:00+02:00,202109113:5:0+,202109113:5:0+4 ,"CALL. MARIA DE MOLINA, 4",4  SALAMANCA,4 ,Fall,Clear,1,Driver,25 - 29,Woman,1,441.508.728,4.476.586.984,0
2021S015898,2021-09-11T6:45:00+02:00,202109116:5:0+,202109116:5:0+6 ,"CALL. POETA JOAN MARAGALL / CALL. SAN GERMAN, 14",6  TETUÁN,6 ,Frontal-lateral collision,Clear,0,Driver,30 - 34,Man,1,441.299.812,4.478.625.952,0
2021S015996,2021-09-12T15:45:00+02:00,20210912154500,202109121545007 ,"CALL. BRETON DE LOS HERREROS, 46",7  CHAMBERÍ,7 ,Fall,Clear,1,Driver,35 - 39,Man,0,441.071.296,4.476.757.340,0
2021S016048,2021-09-13T9:15:00+02:00,202109139:5:0+,202109139:5:0+5 ,"CALL. EDISON, 4",5  CHAMARTÍN,5 ,Crash against fixed obstacle,Clear,0,Driver,35 - 39,Man,1,442.265.092,4.476.785.557,0
2021S016114,2021-09-11T11:35:00+02:00,20210911113500,2021091111350012,"CALL. MARCELO USERA / CALL. PILARICA, 1",12  USERA,12,Frontal-lateral collision,Clear,0,Driver,30 - 34,Woman,NULL,440.298.893,4.470.847.908,0
2021S016161,2021-09-14T22:05:00+02:00,20210914220500,202109142205003 ,"CALL. DOCTOR ESQUERDO, 125",3  RETIRO,3 ,Scope,Light rain,0,Driver,45 - 49,Man,1,443.180.638,4.473.660.218,0
2021S016174,2021-09-12T13:20:00+02:00,20210912132000,202109121320009 ,"PASEO. PIÑONERO, 4",9  MONCLOA-ARAVACA,9 ,Hitting a person,Clear,0,Driver,55 - 59,Man,0,436.767.339,4.476.625.212,0
2021S016174,2021-09-12T13:20:00+02:00,20210912132000,202109121320009 ,"PASEO. PIÑONERO, 4",9  MONCLOA-ARAVACA,9 ,Hitting a person,Clear,0,Pedestrian,50 - 54,Woman,1,436.767.339,4.476.625.212,0
2021S016203,2021-09-14T21:45:00+02:00,20210914214500,202109142145004 ,"CALL. DOCTOR ESQUERDO / CALL. AYALA, 4",4  SALAMANCA,4 ,Frontal-lateral collision,Light rain,1,Driver,21 - 24,Man,NULL,443.282.490,4.475.349.158,0
2021S016232,2021-09-15T18:30:00+02:00,20210915183000,202109151830004 ,"CALL. ALCALA / CALL. NUÑEZ DE BALBOA, 99",4  SALAMANCA,4 ,Frontal collision,Clear,0,Driver,18 - 20,Man,0,442.018.143,4.474.753.557,0
2021S016254,2021-09-15T22:25:00+02:00,20210915222500,202109152225003 ,"CALL. O'DONNELL, 8",3  RETIRO,3 ,Frontal-lateral collision,Cloudy,0,Driver,50 - 54,Man,0,442.447.321,4.474.766.960,0
2021S016330,2021-09-17T9:21:00+02:00,202109179:1:0+,202109179:1:0+4 ,"CALL. JORGE JUAN, 21",4  SALAMANCA,4 ,Scope,Clear,0,Driver,55 - 59,Woman,0,441.912.339,4.475.023.816,0
2021S016348,2021-09-17T14:55:00+02:00,20210917145500,2021091714550015,"CALL. JOSE MARIA PEREDA / CALL. HERMANOS MACHADO, 77",15  CIUDAD LINEAL,15,Frontal-lateral collision,Clear,0,Driver,30 - 34,Woman,1,445.081.894,4.475.451.271,0
2021S016385,2021-09-17T21:30:00+02:00,20210917213000,202109172130004 ,"CALL. ALCALA / CALL. NUÑEZ DE BALBOA, 103",4  SALAMANCA,4 ,Fall,Clear,0,Driver,74 - + ,Man,1,442.039.057,4.474.761.554,0
2021S016416,2021-09-18T4:30:00+02:00,202109184:0:0+,202109184:0:0+9 ,"CALL. LUISA FERNANDA / CALL. TUTOR, 1",9  MONCLOA-ARAVACA,9 ,Fall,Clear,0,Driver,30 - 34,Man,0,439.402.322,4.475.343.883,0
2021S016465,2021-09-18T17:30:00+02:00,20210918173000,202109181730009 ,"CTRA. CIUDAD UNIVERSITARIA, 0, 0",9  MONCLOA-ARAVACA,9 ,Fall,Clear,0,Driver,50 - 54,Man,1,435.678.884,4.475.718.240,0
2021S016472,2021-09-18T21:00:00+02:00,20210918210000,202109182100003 ,"AVDA. MENENDEZ PELAYO / CALL. PIO BAROJA, 65",3  RETIRO,3 ,Fall,Cloudy,1,Driver,50 - 54,Man,0,442.557.375,4.473.843.155,0
2021S016514,2021-09-18T11:20:00+02:00,20210918112000,202109181120008 ,"CTRA. EL PARDO, 41",8  FUENCARRAL-EL PARDO,8 ,Fall,Clear,0,Driver,40 - 44,Man,1,436.297.002,4.481.681.707,0
2021S016543,2021-09-19T15:15:00+02:00,20210919151500,202109191515007 ,GLORIETA ALONSO MARTÍNEZ NUM. 1,7  CHAMBERÍ,7 ,Fall,Clear,0,Driver,30 - 34,Man,0,440.969.354,4.475.452.613,0
2021S016544,2021-09-18T20:55:00+02:00,20210918205500,202109182055008 ,"CALL. PEDRO RICO, 43",8  FUENCARRAL-EL PARDO,8 ,Fall,Clear,0,Driver,25 - 29,Man,1,440.640.852,4.481.623.390,0
2021S016550,2021-09-19T14:50:00+02:00,20210919145000,2021091914500015,"CALL. VIRGEN DE LLUC, 58",15  CIUDAD LINEAL,15,Scope,Clear,1,Driver,35 - 39,Woman,NULL,444.881.580,4.476.263.522,0
2021S016582,2021-09-19T21:15:00+02:00,20210919211500,2021091921150020,"AVDA. CANILLEJAS A VICALVARO, 167",20  SAN BLAS-CANILLEJAS,20,Fall,Clear,0,Driver,50 - 54,Man,0,448.184.781,4.474.496.582,0
2021S016593,2021-09-19T14:00:00+02:00,20210919140000,2021091914000019,"CALL. PIROTECNIA / AVDA. PARQUE, 49",19  VICÁLVARO,19,Frontal-lateral collision,Clear,0,Driver,30 - 34,Man,0,450.240.091,4.471.679.814,0
2021S016614,2021-09-20T1:38:00+02:00,202109201:8:0+,202109201:8:0+2 ,"GTA. PIRAMIDES, 5",2  ARGANZUELA,2 ,Fall,Clear,0,Driver,30 - 34,Woman,1,439.325.710,4.472.536.643,0
2021S016647,2021-09-20T22:56:00+02:00,20210920225600,2021092022560011,"CALL. VIA LUSITANA, 25",11  CARABANCHEL,11,Fall,Clear,0,Driver,45 - 49,Man,1,437.860.865,4.469.630.180,1
2021S016660,2021-09-17T9:04:00+02:00,202109179:4:0+,202109179:4:0+16,"CALL. LUIS MARTINEZ FEDUCHI, 1",16  HORTALEZA,16,Frontal collision,Clear,0,Driver,30 - 34,Man,0,446.513.633,4.483.358.195,0
2021S016676,2021-09-21T12:05:00+02:00,20210921120500,2021092112050019,"CALL. TORREJON DE LA CALZADA, 75",19  VICÁLVARO,19,Scope,Clear,0,Driver,21 - 24,Man,1,451.014.790,4.473.059.099,0
2021S016694,2021-09-18T20:35:00+02:00,20210918203500,2021091820350012,"CALL. ANTONIO LOPEZ, 214",12  USERA,12,Crash against fixed obstacle,Clear,0,Driver,40 - 44,Man,0,440.823.809,4.470.847.852,0
2021S016706,2021-09-21T19:05:00+02:00,20210921190500,2021092119050016,"CALL. JULIO DANVILA / CALL. MESENA, 26",16  HORTALEZA,16,Frontal collision,Clear,0,Driver,35 - 39,Man,1,443.658.059,4.480.355.547,0
2021S016716,2021-09-21T18:25:00+02:00,20210921182500,202109211825001 ,"PASEO. PRADO / JDINS. PLAZA DE LA LEALTAD, 26",1  CENTRO,1 ,Frontal-lateral collision,Clear,0,Driver,45 - 49,Man,0,441.160.904,4.474.074.782,0
2021S016826,2021-09-23T13:25:00+02:00,20210923132500,202109231325004 ,"CALL. ALCALA, 63",4  SALAMANCA,4 ,Lateral collision,Clear,0,Driver,21 - 24,Woman,0,441.400.077,4.474.582.465,0
2021S016839,2021-09-23T16:00:00+02:00,20210923160000,202109231600003 ,"PASEO. URUGUAY, 1",3  RETIRO,3 ,Fall,Clear,0,Driver,10 - 14,Man,0,442.497.352,4.473.718.637,0
2021S016909,2021-09-23T21:30:00+02:00,20210923213000,202109232130009 ,"AVDA. REINA VICTORIA / CALL. ESTUDIANTES, 56",9  MONCLOA-ARAVACA,9 ,Lateral collision,Cloudy,0,Driver,21 - 24,Man,0,439.600.396,4.477.557.386,0
2021S016930,2021-09-24T17:40:00+02:00,20210924174000,202109241740003 ,"PASEO. INFANTA ISABEL, 5",3  RETIRO,3 ,Fall,Light rain,1,Driver,50 - 54,Woman,0,441.478.090,4.473.252.811,0
2021S016959,2021-09-24T23:00:00+02:00,20210924230000,2021092423000011,"CALL. VIA CARPETANA / PASEO. ERMITA DEL SANTO, 47",11  CARABANCHEL,11,Lateral collision,Intense rain,1,Driver,25 - 29,Man,1,437.732.842,4.472.328.615,0
2021S017001,2021-09-22T21:40:00+02:00,20210922214000,202109222140008 ,"GTA. MARIANO SALVADOR MAELLA, 1",8  FUENCARRAL-EL PARDO,8 ,Frontal-lateral collision,NULL,0,Driver,21 - 24,Man,NULL,438.846.351,4.480.775.592,0
2021S017058,2021-09-25T11:40:00+02:00,20210925114000,202109251140008 ,"CALL. PORTOMARIN / CALL. FROMISTA, 5",8  FUENCARRAL-EL PARDO,8 ,Frontal-lateral collision,Clear,0,Driver,55 - 59,Man,0,443.289.722,4.484.901.926,0
2021S017103,2021-09-26T20:00:00+02:00,20210926200000,2021092620000015,"CALL. ARTURO SORIA, 334A",15  CIUDAD LINEAL,15,Fall,Clear,0,Driver,18 - 20,Man,1,443.569.554,4.481.394.009,0
2021S017134,2021-09-26T13:50:00+02:00,20210926135000,202109261350001 ,"CALL. VALENCIA, 4",1  CENTRO,1 ,Fall,Clear,1,Driver,30 - 34,Man,0,440.543.269,4.473.291.882,0
2021S017138,2021-09-27T10:05:00+02:00,20210927100500,202109271005009 ,"CALL. ARQUITECTO SANCHEZ ARCAS, 13",9  MONCLOA-ARAVACA,9 ,Scope,Clear,0,Driver,18 - 20,Man,0,439.510.474,4.478.495.375,0
2021S017149,2021-09-23T8:30:00+02:00,202109238:0:0+,202109238:0:0+10,"GTA. PUENTE DE SEGOVIA / PASEO. VIRGEN DEL PUERTO, 1",10  LATINA,10,Lateral collision,Clear,0,Driver,25 - 29,Woman,NULL,438.535.889,4.473.971.545,0
2021S017170,2021-09-26T8:52:00+02:00,202109268:2:0+,202109268:2:0+1 ,"RONDA. ATOCHA, 34",1  CENTRO,1 ,Crash against fixed obstacle,Clear,0,Driver,-- - --,Unknown,NULL,440.680.165,4.473.064.542,0
2021S017215,2021-09-28T8:55:00+02:00,202109288:5:0+,202109288:5:0+6 ,"CALL. MAGNOLIAS, 99",6  TETUÁN,6 ,Fall,Clear,0,Driver,40 - 44,Man,1,441.513.507,4.480.442.002,0
2021S017221,2021-09-28T9:25:00+02:00,202109289:5:0+,202109289:5:0+3 ,"CALL. O'DONNELL / CALL. AGUIRRE, 2",3  RETIRO,3 ,Frontal-lateral collision,Clear,0,Driver,21 - 24,Woman,0,442.209.320,4.474.763.051,0
2021S017229,2021-09-28T13:15:00+02:00,20210928131500,202109281315001 ,"PLAZA. ISABEL II, 2",1  CENTRO,1 ,Fall,Clear,0,Driver,-- - --,Man,0,439.778.301,4.474.392.677,0
2021S017278,2021-09-28T12:00:00+02:00,20210928120000,2021092812000012,"AVDA. MANZANARES, 200",12  USERA,12,Lateral collision,Clear,0,Driver,35 - 39,Man,0,440.395.227,4.471.623.147,0
2021S017278,2021-09-28T12:00:00+02:00,20210928120000,2021092812000012,"AVDA. MANZANARES, 200",12  USERA,12,Lateral collision,Clear,0,Driver,55 - 59,Man,1,440.395.227,4.471.623.147,0
2021S017280,2021-09-28T12:55:00+02:00,20210928125500,202109281255009 ,"PASEO. EMBARCADERO / PASEO. AZUL, 1",9  MONCLOA-ARAVACA,9 ,Frontal-lateral collision,Clear,0,Driver,45 - 49,Man,1,437.998.357,4.474.381.828,0
2021S017287,2021-09-29T9:30:00+02:00,202109299:0:0+,202109299:0:0+21,"AVDA. LAS FUERZAS ARMADAS, 400",21  BARAJAS,21,Frontal-lateral collision,Clear,0,Driver,65 - 69,Man,1,447.918.455,4.481.472.448,0
2021S017334,2021-09-29T18:35:00+02:00,20210929183500,2021092918350015,"CALL. MALMOE, 63",15  CIUDAD LINEAL,15,Fall,Clear,0,Driver,40 - 44,Man,1,447.258.023,4.473.974.180,0
2021S017382,2021-09-30T14:10:00+02:00,20210930141000,202109301410001 ,"CALL. GRAN VIA / METRO. PLAZA DE ESPAÑA, 80",1  CENTRO,1 ,Multiple collision,Clear,1,Driver,18 - 20,Man,NULL,439.693.375,4.475.004.272,0
2021S017388,2021-09-30T15:15:00+02:00,20210930151500,202109301515007 ,"GTA. RUIZ JIMENEZ, 2",7  CHAMBERÍ,7 ,Frontal-lateral collision,NULL,0,Driver,35 - 39,Woman,NULL,440.163.011,4.475.696.023,0
2021S017389,2021-09-29T22:00:00+02:00,20210929220000,202109292200009 ,"CALL. BUEN SUCESO, 13",9  MONCLOA-ARAVACA,9 ,Crash against fixed obstacle,NULL,0,Driver,25 - 29,Man,NULL,439.102.171,4.475.586.872,0
2021S017399,2021-09-30T17:15:00+02:00,20210930171500,2021093017150010,"GTA. PUENTE DE SEGOVIA, 1",10  LATINA,10,Frontal-lateral collision,Clear,0,Driver,45 - 49,Man,0,438.582.103,4.473.956.229,0
2021S017480,2021-10-01T14:55:00+02:00,20211001145500,202110011455006 ,"GTA. CUATRO CAMINOS / CALL. BRAVO MURILLO, 2",6  TETUÁN,6 ,Fall,Clear,0,Driver,25 - 29,Woman,1,440.328.717,4.477.623.895,0
2021S017482,2021-10-01T15:15:00+02:00,20211001151500,202110011515009 ,"CALLE GUECHO CON C/ IBIAIONDO, 17",9  MONCLOA-ARAVACA,9 ,Frontal-lateral collision,Clear,0,Driver,35 - 39,Man,1,430.861.285,4.480.568.869,0
2021S017568,2021-10-02T11:30:00+02:00,20211002113000,2021100211300013,"CALL. ARROYO DEL OLIVAR, 36",13  PUENTE DE VALLECAS,13,Hitting a person,Clear,0,Driver,35 - 39,Woman,0,443.725.313,4.471.567.263,0
2021S017568,2021-10-02T11:30:00+02:00,20211002113000,2021100211300013,"CALL. ARROYO DEL OLIVAR, 36",13  PUENTE DE VALLECAS,13,Hitting a person,Clear,0,Pedestrian,40 - 44,Woman,0,443.725.313,4.471.567.263,0
2021S017579,2021-10-01T16:10:00+02:00,20211001161000,2021100116100017,"AVDA. LOS ROSALES, 42",17  VILLAVERDE,17,Frontal collision,Clear,1,Driver,40 - 44,Man,0,442.103.665,4.467.916.672,0
2021S017610,2021-10-02T6:50:00+02:00,202110026:0:0+,202110026:0:0+1 ,"CALL. ALCALA, 28",1  CENTRO,1 ,Fall,Clear,0,Driver,35 - 39,Man,1,440.747.895,4.474.399.250,0
2021S017613,2021-10-02T23:45:00+02:00,20211002234500,202110022345007 ,"CALL. ALONSO CANO / CALL. JOSE ABASCAL, 29",7  CHAMBERÍ,7 ,Scope,Clear,0,Driver,18 - 20,Man,1,440.816.949,4.476.623.734,0
2021S017663,2021-10-02T8:30:00+02:00,202110028:0:0+,202110028:0:0+19,"AVDA. AURORA BOREAL / AVDA. GRAN VIA DEL ESTE, 26",19  VICÁLVARO,19,Frontal-lateral collision,Clear,0,Driver,55 - 59,Man,NULL,448.968.511,4.472.173.415,0
2021S017674,2021-10-03T11:46:00+02:00,20211003114600,202110031146004 ,"CALL. ALCALA, 186",4  SALAMANCA,4 ,Fall,Intense rain,0,Driver,25 - 29,Woman,0,443.575.779,4.475.670.968,0
2021S017675,2021-10-03T11:00:00+02:00,20211003110000,2021100311000013,"CALL. EMBAJADORES, farola 309",13  PUENTE DE VALLECAS,13,Lateral collision,Intense rain,0,Driver,70 - 74,Man,0,442.237.417,4.469.150.348,0
2021S017678,2021-10-02T14:00:00+02:00,20211002140000,2021100214000010,"AVDA. PORTUGAL, 75",10  LATINA,10,Fall,Clear,0,Driver,30 - 34,Man,1,438.063.674,4.473.979.268,0
2021S017684,2021-10-03T14:50:00+02:00,20211003145000,202110031450003 ,"CALL. O'DONNELL / DOCTOR ESQUERDO, 50",3  RETIRO,3 ,Fall,Light rain,0,Driver,45 - 49,Man,0,443.193.687,4.474.721.384,0
2021S017697,2021-10-03T17:10:00+02:00,20211003171000,202110031710003 ,"CALL. SAMARIA, 10",3  RETIRO,3 ,Fall,Cloudy,0,Driver,45 - 49,Man,1,443.029.529,4.473.812.996,0
2021S017751,2021-10-04T14:30:00+02:00,20211004143000,202110041430004 ,"CALL. SALUSTIANO OLOZAGA, 3",4  SALAMANCA,4 ,Frontal-lateral collision,NULL,0,Driver,60 - 64,Man,NULL,441.377.655,4.474.701.103,0
2021S017755,2021-10-04T15:30:00+02:00,20211004153000,202110041530006 ,"AVDA. REINA VICTORIA / AVDA. PABLO IGLESIAS, 24",6  TETUÁN,6 ,Frontal-lateral collision,Clear,0,Driver,18 - 20,Man,0,439.942.114,4.477.636.067,0
2021S017776,2021-10-04T18:45:00+02:00,20211004184500,202110041845009 ,"PASEO. ROBLEDAL / PASEO. VENTA, 0",9  MONCLOA-ARAVACA,9 ,Fall,Clear,0,Driver,45 - 49,Man,0,435.690.106,4.473.667.730,0
2021S017884,2021-10-06T7:45:00+02:00,202110067:5:0+,202110067:5:0+1 ,"CALL. CARRANZA, 13",1  CENTRO,1 ,Crash against fixed obstacle,Clear,1,Driver,45 - 49,Man,0,440.280.178,4.475.639.316,0
2021S017896,2021-10-06T10:15:00+02:00,20211006101500,2021100610150020,"AVDA. CANILLEJAS A VICALVARO, 193 farola 156",20  SAN BLAS-CANILLEJAS,20,Fall,Clear,0,Driver,30 - 34,Man,1,448.225.501,4.473.706.893,0
2021S018046,2021-10-07T19:00:00+02:00,20211007190000,202110071900003 ,"PASEO. INFANTA ISABEL, 15",3  RETIRO,3 ,Frontal-lateral collision,Clear,1,Driver,25 - 29,Woman,1,441.633.738,4.473.140.633,0
2021S018049,2021-10-07T19:20:00+02:00,20211007192000,202110071920009 ,"AVDA. REINA VICTORIA, 36",9  MONCLOA-ARAVACA,9 ,Fall,Clear,1,Driver,21 - 24,Man,1,439.732.222,4.477.601.918,0
2021S018060,2021-10-07T19:15:00+02:00,20211007191500,202110071915007 ,"CALL. VALLEHERMOSO / CALL. ALBERTO AGUILERA, 1",7  CHAMBERÍ,7 ,Crash against fixed obstacle,Clear,0,Driver,55 - 59,Man,0,439.852.863,4.475.729.909,0
2021S018065,2021-10-07T22:40:00+02:00,20211007224000,202110072240007 ,"PASEO. SAN FRANCISCO DE SALES / CALL. GENERAL IBAÑEZ DE IBERO, 7",7  CHAMBERÍ,7 ,Scope,Clear,0,Driver,25 - 29,Man,0,439.809.020,4.477.324.305,0
2021S018084,2021-10-08T7:50:00+02:00,202110087:0:0+,202110087:0:0+6 ,"PASEO. CASTELLANA / CALL. ESTEBANEZ CALDERON, 183",6  TETUÁN,6 ,Frontal collision,Clear,0,Driver,55 - 59,Man,1,441.499.117,4.479.432.097,0
2021S018214,2021-10-09T11:15:00+02:00,20211009111500,202110091115005 ,"PASEO. LA HABANA, 79",5  CHAMARTÍN,5 ,Fall,Clear,0,Driver,55 - 59,Woman,0,442.146.054,4.478.520.074,0
2021S018220,2021-10-09T13:25:00+02:00,20211009132500,202110091325001 ,"CALL. SAN ANDRES, 13",1  CENTRO,1 ,Fall,Clear,1,Driver,35 - 39,Woman,0,440.305.752,4.475.336.445,0
2021S018220,2021-10-09T13:25:00+02:00,20211009132500,202110091325001 ,"CALL. SAN ANDRES, 13",1  CENTRO,1 ,Fall,Clear,1,Driver,-- - --,Unknown,NULL,440.305.752,4.475.336.445,0
2021S018229,2021-10-09T14:35:00+02:00,20211009143500,2021100914350021,"CALL. VALHONDO / CALL. MISTRAL, 11",21  BARAJAS,21,Crash against fixed obstacle,Clear,0,Driver,45 - 49,Woman,0,449.548.604,4.480.073.703,0
2021S018296,2021-10-09T14:30:00+02:00,20211009143000,202110091430004 ,"CALL. SERRANO / CALL. JOSE ORTEGA Y GASSET, 49",4  SALAMANCA,4 ,Frontal-lateral collision,Clear,0,Driver,40 - 44,Woman,0,441.731.727,4.475.773.345,0
2021S018345,2021-10-09T0:45:00+02:00,202110090:5:0+,202110090:5:0+18,"GTA. LUIS VILLALVILLA, 0, 0",18  VILLA DE VALLECAS,18,Fall,Clear,0,Driver,35 - 39,Man,1,447.338.102,4.469.704.351,0
2021S018377,2021-10-10T11:10:00+02:00,20211010111000,202110101110008 ,AUTOV. M-607 / CTRA. M-616,8  FUENCARRAL-EL PARDO,8 ,Frontal collision,Clear,0,Driver,40 - 44,Man,1,441.037.072,4.481.920.395,0
2021S018377,2021-10-10T11:10:00+02:00,20211010111000,202110101110008 ,AUTOV. M-607 / CTRA. M-616,8  FUENCARRAL-EL PARDO,8 ,Frontal collision,Clear,0,Driver,45 - 49,Man,0,441.037.072,4.481.920.395,0
