Num_Inscripcion,Razon_Social,Tipo_Via,Calle,Numero,Aproximacion,Cod_Postal,Poblacion,CIF,Fecha_Registro,Primer_Tlfn,Email,Internet,Distrito,Barrio,Categoria,Ambito,Num_Socios,NumInscripcion_Fed_Vinculada,RazonSocial_Fed_Vinculada
1906,ASOCIACION NACIONAL DE RECREACION EN AGUA PARA MINUSVALIDOS - ANDREA,CALLE,SANTIAGO DE COMPOSTELA,40,BAJO B,28034,MADRID,G81885295,24/08/2006,639272839,asociacionandrea@gmail.com,,FUENCARRAL-EL PARDO,LA PAZ,DE SALUD Y APOYO MUTUO,ESTATAL,35,1357,FEDERACION DE ASOCIACIONES DE PERSONAS CON DISCAPACIDAD FISICA Y ORGANICA DE LA COMUNIDAD DE MADRID. FAMMA-COCEMFE MADRID
1905,CASA DE VALENCIA,PASEO,PINTOR ROSALES,58,,28008,MADRID,G28488344,24/08/2006,915498401,,,MONCLOA-ARAVACA,ARGUELLES,CULTURALES Y CASAS REGIONALES,COMUNIDAD DE MADRID,794,243,FEDERACION DE CASAS REGIONALES EN MADRID
1904,ASOCIACION SEÑALES DE HUMO,CALLE,JUAN RAMON JIMENEZ,9,1º A,28036,MADRID,G40187601,14/07/2006,915748139,secretaria@sdehumo.net,http://www.sdehumo.net	,CHAMARTIN,HISPANOAMERICA,DEPORTIVAS,SIN DETERMINAR,325,,
1901,ASOCIACION DE VECINOS ATENEO DE LAS MERCEDES. CULTURA Y DEPORTE,CALLE,ARAMAYONA,5,2ºA,28022,MADRID,G84666130,30/06/2006,913292331,ateneolasmercedes@gmail.com,http://www.ateneolasmercedes.com	,SAN BLAS-CANILLEJAS,REJAS,VECINALES,COMUNIDAD DE MADRID,52,,
1900,ASOCIACION CENTRO JUVENIL PLAZA,CALLE,SAN BENITO,6,,28029,MADRID,G84288158,27/06/2006,69613255,MERJUR@GMAIL.COM,http://www.cfplaza.wordpress.com,TETUAN,ALMENARA,JUVENILES,COMUNIDAD DE MADRID,85,2100,FEDERACION DE CENTROS JUVENILES VALDOCO
1899,ASOCIACION DE COMERCIANTES. AUTONOMOS Y PEQUEÑAS EMPRESAS - BARRIO DE LAS LETRAS,CALLE,HUERTAS,47,BIS LOCAL 1,28014,MADRID,G84463884,27/06/2006,913896337,info@barrioletras.com,http://www.barrioletras.com,CENTRO,CORTES,COMERCIANTES.EMPRESARIOS.PROFESIONALES Y AUTÓNOMOS,COMUNIDAD DE MADRID,300,2201,CONFEDERACION GENERAL DE LA PEQUEÑA Y MEDIANA EMPRESA DEL ESTADO ESPAÑOL - COPYME
1897,AGRUPACION DEPORTIVA GRUPO DE MONTAÑA PEGASO,PASAJE,ENRIQUE VELASCO,4,2º A,28038,MADRID,G82586637,29/06/2006,659563036,grupo.montana.pegaso@montanapegaso.es,http://www.montanapegaso.es,PUENTE VALLECAS,NUMANCIA,DEPORTIVAS,COMUNIDAD DE MADRID,5910,,
1896,ASOCIACION BENEFICA PARA SOCORRO DE LOS NECESITADOS. ABESONE,PLAZA,CASCORRO,11,LOCAL NUM 7,28005,MADRID,G28359883,29/06/2006,915272609,,http://abesone.es,CENTRO,EMBAJADORES,OTRAS DE ACCIÓN SOCIAL,SIN DETERMINAR,94,,
1895,ASOCIACION ANGELES URBANOS,CALLE,LUIS RUIZ,56,PTAL. A. 1º B,28017,MADRID,G84280072,27/06/2006,911558200,angeles.urbanos@yahoo.es,http://angelesurbanos.org,CIUDAD LINEAL,PUEBLO NUEVO,OTRAS DE ACCIÓN SOCIAL,SIN DETERMINAR,46,,
1893,ASOCIACION DE MADRES Y PADRES DE ALUMNOS ESTADOS UNIDOS DE AMERICA - HUARTE DE SAN JUAN DE MADRID,PASEO,COMANDANTE FORTEA,71,,28008,MADRID,G80162571,19/06/2006,915425695,ampa.ceip.eeuu@gmail.com,http://www.ampaeeuuhsj.org,MONCLOA-ARAVACA,CASA DE CAMPO,DE MADRES Y PADRES DEL ALUMNADO,DISTRITO,65,407,"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS"""
1892,ASOCIACION DE AMIGOS DE LA UNIVERSIDAD DE MAYORES EXPERIENCIA RECIPROCA,CALLE,ABADA,2,5º 4-A,28013,MADRID,G81049058,19/06/2006,915231515,umereciproca@gmail.com,http://www.umer.es	,CENTRO,SOL,CULTURALES Y CASAS REGIONALES,SIN DETERMINAR,227,,
1890,ASOCIACION EL FANAL,CALLE,MAESTRO ARBOS,3,,28045,MADRID,G82906629,14/06/2006,915302062,administracion@asociacionelfanal.org,http://www.asociacionelfanal.org,ARGANZUELA,LEGAZPI,FAMILIAS,SIN DETERMINAR,16,3123,FEDERACION RED DE ARTEMISA
1890,ASOCIACION EL FANAL,CALLE,MAESTRO ARBOS,3,,28045,MADRID,G82906629,14/06/2006,915302062,administracion@asociacionelfanal.org,http://www.asociacionelfanal.org,ARGANZUELA,LEGAZPI,FAMILIAS,SIN DETERMINAR,16,856,COORDINADORA INFANTIL Y JUVENIL DE TIEMPO LIBRE DE VALLECAS
1888,AECEVAE- ASOCIACION ESPAÑOLA Y COMUNITARIA DE ESTATUAS VIVIENTES Y ESCENICAS,PLAZA,PADRON,3,LOCAL,28029,MADRID,G84643063,13/06/2006,606071935,,http:// www.aecevae.com,FUENCARRAL-EL PARDO,EL PILAR,CULTURALES Y CASAS REGIONALES,ESTATAL,60,,
1887,ASOCIACION CHISPAS - COLEGIO VIRGEN DEL PILAR,CALLE,MELCHOR FERNANDEZ ALMAGRO,70,,28029,MADRID,G83944884,05/06/2006,917390277,direccionvpilar@gmail.com,,FUENCARRAL-EL PARDO,EL PILAR,OTRAS DE ACCIÓN SOCIAL,COMUNIDAD DE MADRID,150,,
1886,ASOCIACION DE MADRES Y PADRES DE ALUMNOS COLEGIO PUBLICO GABRIELA MISTRAL LAS TABLAS,CALLE,MIRALLOS,3,,28050,MADRID,G84459262,05/06/2006,656644077,presidencia-ampa@ampagabrielamistral.es,http://www.ampagabrielamistral.es,FUENCARRAL-EL PARDO,VALVERDE,DE MADRES Y PADRES DEL ALUMNADO,DISTRITO,300,407,"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS"""
1883,ASOCIACION DE APOYO A VICTIMAS DE DELITOS -ANVDV,CALLE,ENRIQUE LARRETA,9,ENTRESUELO 2,28036,MADRID,G81529448,01/06/2006,915513217,victimasviolencia@hotmail.com,http://www.victimas.org	,CHAMARTIN,CASTILLA,OTRAS DE ACCIÓN SOCIAL,ESTATAL,169,,
1881,ASOCIACION DE PADRES DE ALUMNOS INSTITUTO DE EDUCACION SECUNDARIA SAN JUAN BAUTISTA,CALLE,SAN NEMESIO,,S/N,28043,MADRID,G28873172,26/05/2006,913201912,iessjbampa@gmail.com,http://ampaiessanjuanbautista.wordpress.com,CIUDAD LINEAL,SAN JUAN BAUTISTA,DE MADRES Y PADRES DEL ALUMNADO,DISTRITO,473,407,"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS"""
1880,ASOCIACION DE FAMILIARES DE ENFERMOS DE ALZHEIMER DE MADRID (AFEAM),CALLE,ALEMANIA,3,NUM 3 - 5. BAJO,28029,MADRID,G84553791,05/06/2006,917320590,afeam.madrid@gmail.com,http://www.afeammadrid.org,TETUAN,ALMENARA,DE SALUD Y APOYO MUTUO,COMUNIDAD DE MADRID,408,,
1879,ASOCIACION DE MADRES Y PADRES DE ALUMNOS COLEGIO DE EDUCACION INFANTIL Y PRIMARIA GONZALO FERNANDEZ DE CORDOBA,CALLE,ADANERO,3,PTAL. B,28024,MADRID,G82772807,16/05/2006,644212306,ampacolegfc@gmail.com,,LATINA,CAMPAMENTO,DE MADRES Y PADRES DEL ALUMNADO,DISTRITO,100,407,"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS"""
1877,ASOCIACION CULTURAL Y DEPORTIVA FUTBOLCHAPAS MADRID,CALLE,MARIO CABRE,29,4º A,28030,MADRID,G84417666,22/05/2006,675627128,futbolchapasmadrid@gmail.com,http://www.futbolchapasmadrid.com,MORATALAZ,MARROQUINA,DEPORTIVAS,COMUNIDAD DE MADRID,38,,
1876,ASOCIACION GRUPO DE CATA BACO VIVE,CALLE,DOCTOR ESQUERDO,64,ESC. 1. 2º DCHA,28007,MADRID,G84690080,16/05/2006,915733323,bacovive.org@gmail.com,http://bacovive.blogspot.com.es,RETIRO,NIÑO JESUS,CULTURALES Y CASAS REGIONALES,COMUNIDAD DE MADRID,10,,
1875,ASOCIACION DE MADRES Y PADRES DE ALUMNOS COLEGIO DE EDUCACION INFANTIL Y PRIMARIA PINAR DE SAN JOSE,CALLE,PATRIMONIO DE LA HUMANIDAD,39,,28054,MADRID,G84459304,16/05/2006,691535834,ampapinar@gmail.com,http://www.ampapinardesanjose.org,CARABANCHEL,BUENAVISTA,DE MADRES Y PADRES DEL ALUMNADO,DISTRITO,267,407,"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS"""
1874,ASOCIACION DE MADRES Y PADRES DE ALUMNOS DEL COLEGIO DE EDUCACION INFANTIL Y PRIMARIA AMADOR DE LOS RIOS,PASEO,MARQUES DE ZAFRA,16,BAJO,28028,MADRID,G80226285,05/05/2006,651764448,ampamador14@gmail.com,http://www.ampacolegioamadordelosrios.com,SALAMANCA,FUENTE DEL BERRO,DE MADRES Y PADRES DEL ALUMNADO,MUNICIPIO,298,407,"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS"""
1872,ASOCIACION DE MADRES Y PADRES DE ALUMNOS DEL COLEGIO PUBLICO EL SOL,AVENIDA,CANILLEJAS A VICALVARO,82,,28022,MADRID,V82801606,04/05/2006,913061782,ampaelsol@gmail.com,http://www.ampaelsol.com,SAN BLAS-CANILLEJAS,ARCOS,DE MADRES Y PADRES DEL ALUMNADO,COMUNIDAD DE MADRID,247,407,"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS"""
1871,CLUB UNION ZONA NORTE,CALLE,VICENTE BAENA,31,,28035,MADRID,G82180373,04/05/2006,665411521,direccion@cuzonanorte.com,http://www.cuzonanorte.com,FUENCARRAL-EL PARDO,PEÑA GRANDE,DEPORTIVAS,COMUNIDAD DE MADRID,670,,
187,ESCUELA DE EDUCACION DE ADULTOS DEL PUEBLO DE VALLECAS,CALLE,MONTE AYA,12, BIBLIOTECA MUNICIPAL GERARDO DIEGO,28031,MADRID,G78841293,08/07/1988,627381334,catalinaromero94@yahoo.es,http://www.escuelavk.blogspot.com.es,VILLA VALLECAS,CASCO H.VALLECAS,OTRAS DE ACCIÓN SOCIAL,BARRIO,90,,
1869,ASOCIACION CULTURAL Y DEPORTIVA TETUAN DE MADRID,CALLE,LIMONERO,18,LOCAL,28020,MADRID,G84664135,25/04/2006,609775657,miguelamerico@me.com,,TETUAN,CASTILLEJOS,CULTURALES Y CASAS REGIONALES,COMUNIDAD DE MADRID,12,,
1866,FAMILY ADDED VALUE FAV ESPAÑA,CALLE,GENERAL ARRANDO,14,2º B,28010,MADRID,G84070614,20/04/2006,914469666,familyaddedvalue@gmail.com,,CHAMBERI,ALMAGRO,OTRAS DE ACCIÓN SOCIAL,SIN DETERMINAR,50,,
1865,EUSKAL ETXEA-HOGAR VASCO DE MADRID,CALLE,JOVELLANOS,3,,28014,MADRID,G28756757,24/04/2006,915314593,adm@eetxea.e.telefonica.net,http://www.euskaletxea-madrid.com,CENTRO,CORTES,CULTURALES Y CASAS REGIONALES,COMUNIDAD DE MADRID,1785,243,FEDERACION DE CASAS REGIONALES EN MADRID
1864,RED ESPAÑOLA DE ENTIDADES POR EL EMPLEO. RED ARAÑA,PLAZA,PUERTA DEL SOL,5,4º,28013,MADRID,G58579806,18/04/2006,915255099,coordinacion@empleoenred.org,http://www.empleoenred.org,CENTRO,SOL,OTRAS DE ACCIÓN SOCIAL,SIN DETERMINAR,15,,
1863,ASOCIACION ESLABON. INICIATIVAS DE PROMOCION DE EMPLEO,CALLE,NUESTRA SEÑORA DE LA LUZ,44,,28025,MADRID,G80980584,18/04/2006,915255569,eslabon@eslabon.org,http://www.eslabon.org,CARABANCHEL,VISTA ALEGRE,OTRAS DE ACCIÓN SOCIAL,COMUNIDAD DE MADRID,11,,
1861,CARNIMAD - ASOCIACION DE EMPRESARIOS Y PROFESIONALES DE LA CARNE Y DERIVADOS CARNICOS DE LA COMUNIDAD DE MADRID,CALLE,ENRIQUE LARRETA,5,1º,28036,MADRID,G28966430,18/04/2006,915471324,abogado@fedecarne.es,,CHAMARTIN,PALACIO,COMERCIANTES.EMPRESARIOS.PROFESIONALES Y AUTÓNOMOS,COMUNIDAD DE MADRID,592,2200,CONFEDERACION DEL COMERCIO ESPECIALIZADO DE LA COMUNIDAD DE MADRID - COCEM
1859,ASOCIACION DE MADRES Y PADRES DE ALUMNOS INSTITUTO DE EDUCACION SECUNDARIA GABRIEL GARCIA MARQUEZ,CALLE,NEVADO DEL RUIZ,1,,28033,MADRID,G83108068,07/04/2006,913812398,ampa.g.garciamarquez@gmail.com,,HORTALEZA,PINAR DEL REY,DE MADRES Y PADRES DEL ALUMNADO,COMUNIDAD DE MADRID,177,407,"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS"""
1858,EUROCONSUMO COMUNIDAD DE MADRID,CALLE,FERRAZ,28,2º IZQ,28008,MADRID,G83570770,07/04/2006,917584588,info@euroconsumocommadrid.com,http://www.euroconsumocommadrid.com	,MONCLOA-ARAVACA,PALACIO,DE PERSONAS CONSUMIDORAS Y USUARIAS,COMUNIDAD DE MADRID,1050,,
1855,CASA DE ZAMORA EN MADRID,CALLE,TRES CRUCES,12,1º,28013,MADRID,G28714962,30/03/2006,628652686,presidenta@casadezamora.com,http://www.casadezamora.com,CENTRO,SOL,CULTURALES Y CASAS REGIONALES,COMUNIDAD DE MADRID,403,243,FEDERACION DE CASAS REGIONALES EN MADRID
1855,CASA DE ZAMORA EN MADRID,CALLE,TRES CRUCES,12,1º,28013,MADRID,G28714962,30/03/2006,628652686,presidenta@casadezamora.com,http://www.casadezamora.com,CENTRO,SOL,CULTURALES Y CASAS REGIONALES,COMUNIDAD DE MADRID,403,681,FEDERACION DE CASAS PROVINCIALES Y REGIONALES DE CASTILLA Y LEON
1854,ASOCIACION NACIONAL DEL ALZHEIMER - AFAL CONTIGO,CALLE,GENERAL DIAZ PORLIER,36,LOCAL,28001,MADRID,G79201877,30/04/2006,,,,SALAMANCA,GOYA,DE SALUD Y APOYO MUTUO,ESTATAL,4089,1746,FEVOCAM-PLATAFORMA DE ENTIDADES DE VOLUNTARIADO DE LA COMUNIDAD AUTONOMA DE MADRID
1853,ASOCIACION PAUTA - PSICOPEDAGOGIA PARA AUTISMO Y TRASTORNOS ASOCIADOS,CALLE,POBLADURA DEL VALLE,13,Z,28037,MADRID,G80714520,30/04/2006,913135289,pauta@asociacionpauta.org,http://www.asociacionpauta.org,SAN BLAS-CANILLEJAS,AMPOSTA,DE PERSONAS CON DISCAPACIDAD,COMUNIDAD DE MADRID,115,2953,FEDERACION MADRILEÑA DE DEPORTES PARA DISCAPACITADOS INTELECTUALES
1853,ASOCIACION PAUTA - PSICOPEDAGOGIA PARA AUTISMO Y TRASTORNOS ASOCIADOS,CALLE,POBLADURA DEL VALLE,13,Z,28037,MADRID,G80714520,30/04/2006,913135289,pauta@asociacionpauta.org,http://www.asociacionpauta.org,SAN BLAS-CANILLEJAS,AMPOSTA,DE PERSONAS CON DISCAPACIDAD,COMUNIDAD DE MADRID,115,975,PLENA INCLUSION MADRID. ORGANIZACION DE ENTIDADES EN FAVOR DE PERSONAS CON DISCAPACIDAD INTELECTUAL DE MADRID
1852,ASOCIACION DE MADRES Y PADRES DE ALUMNOS COLEGIO GREDOS SAN DIEGO-VALLECAS,AVENIDA,PARQUE DE PALOMERAS BAJAS,14,,28018,MADRID,G84491612,04/04/2006,,ampagredosvallecas@gmail.com,http://www.ampagredosvallecas.es	,PUENTE VALLECAS,PALOMERAS BAJAS,DE MADRES Y PADRES DEL ALUMNADO,DISTRITO,194,,
1850,ASOCIACION VECINAL DEL BARRIO DE LA GUINDALERA,CALLE,MEJICO,15,BIS,28028,MADRID,G84440833,04/04/2006,656358200,asveguin@gmail.com,http://asveguin.blogspot.com,SALAMANCA,GUINDALERA,VECINALES,COMUNIDAD DE MADRID,104,67,FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM
1849,COMISION ESPAÑOLA DE AYUDA AL REFUGIADO - CEAR,AVENIDA,ASTURIAS,33,,28029,MADRID,G28651529,05/04/2006,915550698,programas.madrid@cear.es,http://www.cear.es,TETUAN,ALMENARA,DE INMIGRANTES,COMUNIDAD DE MADRID,2851,1746,FEVOCAM-PLATAFORMA DE ENTIDADES DE VOLUNTARIADO DE LA COMUNIDAD AUTONOMA DE MADRID
1847,ASOCIACION CENTRO DE SOLIDARIDAD,CALLE,BARQUILLO,15,PORTAL B. 1º C,28004,MADRID,G79961991,31/03/2006,915210660,info@centrodesolidaridad.es,http://www.centrodesolidaridad.es,CENTRO,JUSTICIA,OTRAS DE ACCIÓN SOCIAL,SIN DETERMINAR,201,,
1844,ASOCIACION PARA LA PROMOCION DE LAS MUJERES DEL DISTRITO DE FUENCARRAL,AVENIDA,BETANZOS,85,1º B,28034,MADRID,G79547147,08/03/2006,911296093,pr.m@hotmail.es,,FUENCARRAL-EL PARDO,PEÑA GRANDE,DE MUJERES,COMUNIDAD DE MADRID,119,,
1842,APASCIDE -ASOCIACION ESPAÑOLA DE FAMILIAS DE PERSONAS CON SORDOCEGUERA,CALLE,DIVINO REDENTOR,48,BJ,28029,MADRID,G80899636,24/03/2006,635011247,apascide@apascide.org,http://www.apascide.org,TETUAN,VALDEACEDERAS,DE PERSONAS CON DISCAPACIDAD,SIN DETERMINAR,1517,,
1841,ASOCIACION DE MADRES Y PADRES DEL CEIP PINAR DEL REY (AMPA).,AVENIDA,SAN LUIS,23,,28033,MADRID,G78179504,24/03/2006,634862066,ampapinardelrey@gmail.com,,HORTALEZA,PINAR DEL REY,DE MADRES Y PADRES DEL ALUMNADO,DISTRITO,202,407,"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS"""
1840,CENTRO CULTURAL PERUANO ESPAÑOL CESAR VALLEJO,CALLE,GRAN VIA,67,6º PLTA. OFIC. 619,28013,MADRID,V82259730,24/03/2006,918491847,,,CENTRO,PALACIO,CULTURALES Y CASAS REGIONALES,COMUNIDAD DE MADRID,182,,
184,ASOCIACION DE VECINOS CIUDAD FIN DE SEMANA Y LLORENTE,CALLE,FUENTELENCINA,58,,28022,MADRID,G79516605,13/07/1988,646410504,avciudadfs@gmail.com,,SAN BLAS-CANILLEJAS,REJAS,VECINALES,MUNICIPIO,150,67,FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM
1839,CENTRO JUVENIL ARAVACA CEJAR,CALLE,ARANZUEQUE,4,,28023,MADRID,G81879447,15/03/2006,620825987,centrojuvenilcejar@gmail.com,http://www.cjcejar.blogspot.com,MONCLOA-ARAVACA,ARAVACA,JUVENILES,COMUNIDAD DE MADRID,85,2100,FEDERACION DE CENTROS JUVENILES VALDOCO
1838,ASOCIACION DE PADRES DE ALUMNOS DEL INSTITUTO DE EDUCACION SECUNDARIA FRANCISCO DE QUEVEDO,CALLE,ARCOS DE JALON,9,S/N,28037,MADRID,G79954764,17/03/2006,722374842,apaquevedo@gmail.com,,SAN BLAS-CANILLEJAS,ARCOS,DE MADRES Y PADRES DEL ALUMNADO,DISTRITO,35,407,"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS"""
1837,ASOCIACION DE PADRES DE ALUMNOS DEL COLEGIO DE EDUCACION INFANTIL Y PRIMARIA FRANCISCO FATOU,CAMINO,SUERTE,23,,28031,MADRID,G80008352,24/03/2006,633487018,ampafranciscofatou@gmail.com,http://www.ampafranciscofatou.org,VILLA VALLECAS,CASCO H.VALLECAS,DE MADRES Y PADRES DEL ALUMNADO,DISTRITO,150,407,"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS"""
1836,ASOCIACION MADRILEÑA DE ESPINA BIFIDA - AMEB,CALLE,PRADENA DEL RINCON,4,,28002,MADRID,G28539807,10/03/2006,915630448,ameb@ameb.es,http://www.ameb.es,CHAMARTIN,PROSPERIDAD,DE PERSONAS CON DISCAPACIDAD,COMUNIDAD DE MADRID,332,1357,FEDERACION DE ASOCIACIONES DE PERSONAS CON DISCAPACIDAD FISICA Y ORGANICA DE LA COMUNIDAD DE MADRID. FAMMA-COCEMFE MADRID
1836,ASOCIACION MADRILEÑA DE ESPINA BIFIDA - AMEB,CALLE,PRADENA DEL RINCON,4,,28002,MADRID,G28539807,10/03/2006,915630448,ameb@ameb.es,http://www.ameb.es,CHAMARTIN,PROSPERIDAD,DE PERSONAS CON DISCAPACIDAD,COMUNIDAD DE MADRID,332,1457,FEDERACION ESPAÑOLA DE ENFERMEDADES RARAS - FEDER
1836,ASOCIACION MADRILEÑA DE ESPINA BIFIDA - AMEB,CALLE,PRADENA DEL RINCON,4,,28002,MADRID,G28539807,10/03/2006,915630448,ameb@ameb.es,http://www.ameb.es,CHAMARTIN,PROSPERIDAD,DE PERSONAS CON DISCAPACIDAD,COMUNIDAD DE MADRID,332,2950,FEDERACION ESPAÑOLA DE ASOCIACIONES DE ESPINA BIFIDA E HIDROCEFALIA
1835,SOCIEDAD ESPAÑOLA DE ORNITOLOGIA SEO,CALLE,MELQUIADES BIENCINTO,34,,28053,MADRID,G28795961,10/03/2006,914340910,seo@seo.org,,PUENTE VALLECAS,SAN DIEGO,MEDIOAMBIENTALES Y ECOLOGISTAS,SIN DETERMINAR,12500,,
1834,ASOCIACION DE COMERCIANTES ARGÜELLES ZONA ORO,CALLE,PRINCESA,40,,28008,MADRID,G84429588,10/03/2006,915911040,joseluis@adgesmor.es,http://www.arguelleszonaoro.com,CENTRO,UNIVERSIDAD,COMERCIANTES.EMPRESARIOS.PROFESIONALES Y AUTÓNOMOS,COMUNIDAD DE MADRID,14,2200,CONFEDERACION DEL COMERCIO ESPECIALIZADO DE LA COMUNIDAD DE MADRID - COCEM
1833,ASOCIACION DE PADRES DE ALUMNOS DEL CENTRO PUBLICO DE EDUCACION ESPECIAL INFANTA ELENA,AVENIDA,BADAJOZ,76,,28027,MADRID,G78685815,07/03/2006,914038345,ampainfantaelena@gmail.com,,CIUDAD LINEAL,SAN PASCUAL,DE MADRES Y PADRES DEL ALUMNADO,DISTRITO,32,,
1832,ASOCIACION DE MADRES Y PADRES DE ALUMNOS DEL COLEGIO PUBLICO HAITI,CALLE,GUABAIRO,22,,28047,MADRID,G79753000,14/03/2006,666421351,ammppahaiti@gmail.com,http://www.ampahaiti.blogspot.com,CARABANCHEL,VISTA ALEGRE,DE MADRES Y PADRES DEL ALUMNADO,DISTRITO,180,407,"FEDERACION DE LA COMUNIDAD DE MADRID DE ASOCIACIONES DE PADRES Y MADRES DEL ALUMNADO ""FRANCISCO GINER DE LOS RIOS"""
1830,ASOCIACION CATOLICA DE PADRES DE ALUMNOS COLEGIO MM. CONCEPCIONISTAS,CALLE,PRINCESA,19,,28008,MADRID,G28843126,24/03/2006,,princesaacpa@concepcionistas.es,,MONCLOA-ARAVACA,ARGUELLES,DE MADRES Y PADRES DEL ALUMNADO,DISTRITO,390,775,FEDERACION CATOLICA  DE ASOCIACIONES DE PADRES DE FAMILIA Y PADRES DE ALUMNOS DE MADRID - FECAPA
1829,COLECTIVO AMIGOS DEL ARTE,CALLE,MONTE ALBERES,4,LOCAL,28038,MADRID,G78084662,10/03/2006,913326276,rivasmiguel47@gmail.com,,VILLA VALLECAS,,CULTURALES Y CASAS REGIONALES,COMUNIDAD DE MADRID,9,,
1828,ASOCIACION CLEVI,CALLE,FUENCARRAL,160,ENTR. OFICINA 10,28010,MADRID,G80332091,06/03/2006,913579405,asociacion@clevi.org,http://www.clevi.org,CHAMBERI,TRAFALGAR,DE SALUD Y APOYO MUTUO,ESTATAL,100,2953,FEDERACION MADRILEÑA DE DEPORTES PARA DISCAPACITADOS INTELECTUALES
1828,ASOCIACION CLEVI,CALLE,FUENCARRAL,160,ENTR. OFICINA 10,28010,MADRID,G80332091,06/03/2006,913579405,asociacion@clevi.org,http://www.clevi.org,CHAMBERI,TRAFALGAR,DE SALUD Y APOYO MUTUO,ESTATAL,100,975,PLENA INCLUSION MADRID. ORGANIZACION DE ENTIDADES EN FAVOR DE PERSONAS CON DISCAPACIDAD INTELECTUAL DE MADRID
1825,ASOCIACION CENTRO JUVENIL CEJUSA,CALLE,EMILIO FERRARI,87,,28017,MADRID,G28788271,02/03/2006,913674075,cjuvenilcejusa@salesianas.org,,CIUDAD LINEAL,PUEBLO NUEVO,JUVENILES,COMUNIDAD DE MADRID,120,2100,FEDERACION DE CENTROS JUVENILES VALDOCO
1823,EL OJO COJO,CALLE,SALITRE,60,BAJO A,28012,MADRID,G83880880,02/03/2006,914293307,elojocojo@elojocojo.org,http://www.elojocojo.org	,CENTRO,EMBAJADORES,CULTURALES Y CASAS REGIONALES,SIN DETERMINAR,48,,
1822,INFORMACU-MONCLOA. ASOCIACION PARA LA INFORMACION Y ORIENTACION DE CONSUMIDORES -USUARIOS ZONA MONCLOA,CALLE,CEA BERMUDEZ,14,,28003,MADRID,,21/02/2006,915646560,fuciest@hotmail.com,,CHAMBERI,VALLEHERMOSO,DE PERSONAS CONSUMIDORAS Y USUARIAS,COMUNIDAD DE MADRID,223,1818,FEDERACION DE USUARIOS-CONSUMIDORES INDEPENDIENTES DE LA COMUNIDAD DE MADRID - CICM
1821,ASOCIACION PARA LA EDUCACION Y DEFENSA DE LA ECONOMIA FAMILIAR - EDEFA,CALLE,DOLORES BARRANCO,50,4ºD,28026,MADRID,G79281226,21/02/2006,616709199,,,USERA,PRADOLONGO,DE PERSONAS CONSUMIDORAS Y USUARIAS,MUNICIPIO,2402,,
1820,ASOCIACION DE USUARIOS BIBLIOTECA PUBLICA MARIA MOLINER DISTRITO VILLAVERDE,CALLE,PUEBLA DE SANABRIA,15,LETRA S,28021,MADRID,G84388073,21/02/2006,917986810,aubpmm@gmail.com,,VILLAVERDE,VILLAVERDE ALTO C.H.,CULTURALES Y CASAS REGIONALES,DISTRITO,65,67,FEDERACION REGIONAL DE ASOCIACIONES VECINALES DE MADRID - FRAVM
1819,AGRUPACION DEPORTIVA CIUDAD DE LOS POETAS,CALLE,SAN GERARDO,8,2º A,28035,MADRID,G79666749,22/02/2006,609152923,adcpoetas@gmail.com,http://www.adcpoetas.com,MONCLOA-ARAVACA,VALDEZARZA,DEPORTIVAS,COMUNIDAD DE MADRID,70,,
